"Min,Max,Modal Price from Karnataka[Cotton] from 01-Jan-2017To31-Dec-2017 (Total-3263) (Total-3263)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
2695,Haveri,Savanur,Cotton,GCH,FAQ,3525,5544,5165,2-Jan-17
3061,Raichur,Sindhanur,Cotton,F-1054,FAQ,4838,5250,5000,2-Jan-17
3225,Belgaum,Soundati,Cotton,GCH,FAQ,5000,5699,5509,2-Jan-17
209,Dharwad,Annigeri,Cotton,GCH,FAQ,3800,5400,5275,3-Jan-17
306,Bellary,Bellary,Cotton,LD-327,FAQ,3850,5501,4762,3-Jan-17
564,Bijapur,Bijapur,Cotton,LH-1556,FAQ,2009,5602,5501,3-Jan-17
677,Chitradurga,Chitradurga,Cotton,Varalakshmi (Ginned),FAQ,2800,6824,5501,3-Jan-17
811,Davangere,Davangere,Cotton,MCU 5,FAQ,3890,4570,4140,3-Jan-17
1046,Gadag,Gadag,Cotton,GCH,FAQ,4101,5171,5038,3-Jan-17
1136,Gulbarga,Gulburga(Jhevargi),Cotton,GCH,FAQ,4750,5350,4900,3-Jan-17
1423,Haveri,Haveri,Cotton,GCH,FAQ,4039,5199,4890,3-Jan-17
1597,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,4011,5549,5331,3-Jan-17
1871,Raichur,Manvi,Cotton,Jayadhar,Medium,4800,4800,4800,3-Jan-17
2043,Gadag,Nargunda,Cotton,GCH,Medium,5000,5300,5142,3-Jan-17
2301,Raichur,Raichur,Cotton,F-1054,FAQ,4500,5500,4950,3-Jan-17
2694,Haveri,Savanur,Cotton,GCH,FAQ,4059,4559,4392,3-Jan-17
2813,Haveri,Shiggauv,Cotton,GCH,FAQ,4900,5250,5170,3-Jan-17
3060,Raichur,Sindhanur,Cotton,F-1054,FAQ,4446,5157,5050,3-Jan-17
208,Dharwad,Annigeri,Cotton,GCH,FAQ,4000,5500,5250,4-Jan-17
563,Bijapur,Bijapur,Cotton,LH-1556,FAQ,5000,5623,5507,4-Jan-17
810,Davangere,Davangere,Cotton,MCU 5,FAQ,3700,6369,5350,4-Jan-17
1045,Gadag,Gadag,Cotton,GCH,FAQ,4600,5261,5094,4-Jan-17
1135,Gulbarga,Gulburga(Jhevargi),Cotton,GCH,FAQ,4974,5057,5000,4-Jan-17
1422,Haveri,Haveri,Cotton,GCH,FAQ,4349,5245,4895,4-Jan-17
1596,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,5100,5607,5349,4-Jan-17
1870,Raichur,Manvi,Cotton,Jayadhar,Medium,4500,5700,4799,4-Jan-17
1923,Mysore,Nanjangud,Cotton,Other,FAQ,4000,4000,4000,4-Jan-17
2042,Gadag,Nargunda,Cotton,GCH,Medium,5095,5300,5204,4-Jan-17
2300,Raichur,Raichur,Cotton,F-1054,FAQ,4500,5575,5000,4-Jan-17
2320,Belgaum,Ramdurga,Cotton,R-51 (Ginned),FAQ,5129,5209,5209,4-Jan-17
2483,Haveri,Ranebennur,Cotton,Varalakshmi (Ginned),Medium,6200,6300,6250,4-Jan-17
2484,Haveri,Ranebennur,Cotton,GCH,Medium,5200,5300,5250,4-Jan-17
2501,Belgaum,Sankeshwar,Cotton,Other,FAQ,4900,5000,4950,4-Jan-17
2810,Haveri,Shiggauv,Cotton,GCH,FAQ,4369,5571,5350,4-Jan-17
2811,Haveri,Shiggauv,Cotton,Varalakshmi (Ginned),FAQ,5900,6469,6089,4-Jan-17
2812,Haveri,Shiggauv,Cotton,Aka-1 (Unginned),FAQ,8000,10000,8700,4-Jan-17
3059,Raichur,Sindhanur,Cotton,F-1054,FAQ,4624,5306,5200,4-Jan-17
3256,Koppal,Yalburga,Cotton,H-4(A) 27mm FIne,FAQ,2500,4750,3625,4-Jan-17
207,Dharwad,Annigeri,Cotton,GCH,FAQ,4100,5550,5350,5-Jan-17
562,Bijapur,Bijapur,Cotton,LH-1556,FAQ,4325,5741,5617,5-Jan-17
676,Chitradurga,Chitradurga,Cotton,Varalakshmi (Ginned),FAQ,2500,6869,5746,5-Jan-17
809,Davangere,Davangere,Cotton,MCU 5,FAQ,2390,6310,5015,5-Jan-17
1044,Gadag,Gadag,Cotton,GCH,FAQ,4400,4500,4450,5-Jan-17
1421,Haveri,Haveri,Cotton,GCH,FAQ,3819,5669,5270,5-Jan-17
1594,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,4595,5705,5000,5-Jan-17
1595,Dharwad,Hubli (Amaragol),Cotton,Varalakshmi (Ginned),FAQ,6510,6670,6599,5-Jan-17
1702,Bellary,Kottur,Cotton,GCH,FAQ,2679,5636,5090,5-Jan-17
2041,Gadag,Nargunda,Cotton,GCH,Medium,5050,5350,5260,5-Jan-17
2299,Raichur,Raichur,Cotton,F-1054,FAQ,4500,5630,5100,5-Jan-17
2319,Belgaum,Ramdurga,Cotton,R-51 (Ginned),FAQ,3650,3650,3650,5-Jan-17
2481,Haveri,Ranebennur,Cotton,GCH,Medium,3129,5809,5441,5-Jan-17
2482,Haveri,Ranebennur,Cotton,Varalakshmi (Ginned),Medium,4100,6719,5866,5-Jan-17
2492,Gadag,Rona,Cotton,Jayadhar,FAQ,4800,5100,4950,5-Jan-17
2693,Haveri,Savanur,Cotton,GCH,FAQ,3091,5649,5384,5-Jan-17
2809,Haveri,Shiggauv,Cotton,GCH,FAQ,4800,5100,4954,5-Jan-17
2847,Shimoga,Shimoga,Cotton,LD-327,FAQ,5459,6792,6125,5-Jan-17
2913,Bijapur,Sindagi,Cotton,LH-1556,FAQ,4800,5000,4900,5-Jan-17
3058,Raichur,Sindhanur,Cotton,F-1054,FAQ,4556,5525,5000,5-Jan-17
3224,Belgaum,Soundati,Cotton,GCH,FAQ,3969,5755,5467,5-Jan-17
206,Dharwad,Annigeri,Cotton,GCH,FAQ,4000,5500,5300,6-Jan-17
305,Bellary,Bellary,Cotton,LD-327,FAQ,4269,5509,4934,6-Jan-17
561,Bijapur,Bijapur,Cotton,LH-1556,FAQ,3805,5719,5611,6-Jan-17
808,Davangere,Davangere,Cotton,MCU 5,FAQ,1900,5380,4912,6-Jan-17
861,Dharwad,Dharwar,Cotton,LH-1556,FAQ,5030,6559,5699,6-Jan-17
1043,Gadag,Gadag,Cotton,GCH,FAQ,4601,5350,5189,6-Jan-17
1420,Haveri,Haveri,Cotton,GCH,FAQ,4360,5345,5225,6-Jan-17
1593,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,5509,5789,5675,6-Jan-17
1631,Dharwad,Kalagategi,Cotton,Hampi (Ginned),FAQ,6100,6100,6100,6-Jan-17
2040,Gadag,Nargunda,Cotton,GCH,Medium,5054,5407,5330,6-Jan-17
2298,Raichur,Raichur,Cotton,F-1054,FAQ,4400,5675,5100,6-Jan-17
2318,Belgaum,Ramdurga,Cotton,R-51 (Ginned),FAQ,4900,4900,4900,6-Jan-17
2808,Haveri,Shiggauv,Cotton,GCH,FAQ,3950,5250,4433,6-Jan-17
2846,Shimoga,Shimoga,Cotton,LD-327,FAQ,5400,6700,6050,6-Jan-17
3057,Raichur,Sindhanur,Cotton,F-1054,FAQ,4379,5513,5252,6-Jan-17
3223,Belgaum,Soundati,Cotton,GCH,FAQ,5050,5750,5503,6-Jan-17
205,Dharwad,Annigeri,Cotton,GCH,FAQ,4200,5550,5300,7-Jan-17
245,Chikmagalur,Bagepalli,Cotton,H-4(A) 27mm FIne,FAQ,2800,4000,3600,7-Jan-17
560,Bijapur,Bijapur,Cotton,LH-1556,FAQ,4900,5711,5614,7-Jan-17
675,Chitradurga,Chitradurga,Cotton,Varalakshmi (Ginned),FAQ,2500,6910,5650,7-Jan-17
807,Davangere,Davangere,Cotton,MCU 5,FAQ,4869,5129,5097,7-Jan-17
1042,Gadag,Gadag,Cotton,GCH,FAQ,5201,5300,5271,7-Jan-17
1134,Belgaum,Gokak,Cotton,Suyodhar (Ginned),FAQ,4700,5450,4700,7-Jan-17
1419,Haveri,Haveri,Cotton,GCH,FAQ,4869,5709,5314,7-Jan-17
1592,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,5069,5829,5469,7-Jan-17
1869,Raichur,Manvi,Cotton,Jayadhar,Medium,5200,5250,5210,7-Jan-17
2039,Gadag,Nargunda,Cotton,GCH,Medium,4900,5350,5290,7-Jan-17
2297,Raichur,Raichur,Cotton,F-1054,FAQ,4000,5680,5100,7-Jan-17
2692,Haveri,Savanur,Cotton,GCH,FAQ,4109,5570,5361,7-Jan-17
2845,Shimoga,Shimoga,Cotton,LD-327,FAQ,5640,6860,6250,7-Jan-17
2912,Bijapur,Sindagi,Cotton,LH-1556,FAQ,4800,5000,4900,7-Jan-17
3056,Raichur,Sindhanur,Cotton,F-1054,FAQ,3833,5313,5231,7-Jan-17
3222,Belgaum,Soundati,Cotton,GCH,FAQ,5000,5639,5279,7-Jan-17
573,Kolar,Chintamani,Cotton,Other,FAQ,4000,5200,4500,8-Jan-17
1133,Belgaum,Gokak,Cotton,Suyodhar (Ginned),FAQ,6000,6100,6000,8-Jan-17
1236,Karwar(Uttar Kannad),Haliyala,Cotton,Varalakshmi (Ginned),FAQ,5009,6293,6040,8-Jan-17
2806,Haveri,Shiggauv,Cotton,GCH,FAQ,4289,5591,5400,8-Jan-17
2807,Haveri,Shiggauv,Cotton,Varalakshmi (Ginned),FAQ,5900,6499,6100,8-Jan-17
204,Dharwad,Annigeri,Cotton,GCH,FAQ,4500,5600,5275,9-Jan-17
559,Bijapur,Bijapur,Cotton,LH-1556,FAQ,4615,5756,5637,9-Jan-17
806,Davangere,Davangere,Cotton,MCU 5,FAQ,1069,6169,5158,9-Jan-17
860,Dharwad,Dharwar,Cotton,LH-1556,FAQ,5319,6609,5832,9-Jan-17
1132,Belgaum,Gokak,Cotton,Suyodhar (Ginned),FAQ,5000,6200,5000,9-Jan-17
1418,Haveri,Haveri,Cotton,GCH,FAQ,4019,5809,5420,9-Jan-17
1590,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,5219,5810,5411,9-Jan-17
1591,Dharwad,Hubli (Amaragol),Cotton,Varalakshmi (Ginned),FAQ,6501,6751,6601,9-Jan-17
1701,Bellary,Kottur,Cotton,F-1054,FAQ,3069,5719,5035,9-Jan-17
2038,Gadag,Nargunda,Cotton,GCH,Medium,4700,5425,5284,9-Jan-17
2296,Raichur,Raichur,Cotton,F-1054,FAQ,4300,5650,5100,9-Jan-17
2479,Haveri,Ranebennur,Cotton,Varalakshmi (Ginned),Medium,3269,6999,5789,9-Jan-17
2480,Haveri,Ranebennur,Cotton,GCH,Medium,2978,5889,5519,9-Jan-17
2691,Haveri,Savanur,Cotton,GCH,FAQ,3500,5709,5456,9-Jan-17
2844,Shimoga,Shimoga,Cotton,LD-327,FAQ,5640,6860,6250,9-Jan-17
3055,Raichur,Sindhanur,Cotton,F-1054,FAQ,4670,5500,5250,9-Jan-17
3221,Belgaum,Soundati,Cotton,GCH,FAQ,4823,5890,5700,9-Jan-17
203,Dharwad,Annigeri,Cotton,GCH,FAQ,4500,5600,5500,10-Jan-17
304,Bellary,Bellary,Cotton,LD-327,FAQ,1629,5609,4811,10-Jan-17
558,Bijapur,Bijapur,Cotton,LH-1556,FAQ,5095,5759,5636,10-Jan-17
674,Chitradurga,Chitradurga,Cotton,Varalakshmi (Ginned),FAQ,2900,6979,5719,10-Jan-17
805,Davangere,Davangere,Cotton,MCU 5,FAQ,5238,5695,5480,10-Jan-17
1041,Gadag,Gadag,Cotton,GCH,FAQ,4401,5225,4865,10-Jan-17
1131,Belgaum,Gokak,Cotton,Suyodhar (Ginned),FAQ,4925,5250,5150,10-Jan-17
1230,Chamrajnagar,Gundlupet,Cotton,Varalakshmi (Ginned),FAQ,4802,4802,4802,10-Jan-17
1417,Haveri,Haveri,Cotton,GCH,FAQ,4650,5601,5379,10-Jan-17
1589,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,4900,5859,5555,10-Jan-17
1630,Dharwad,Kalagategi,Cotton,Hampi (Ginned),FAQ,6100,6500,6200,10-Jan-17
1868,Raichur,Manvi,Cotton,Jayadhar,Medium,5000,5350,5171,10-Jan-17
2295,Raichur,Raichur,Cotton,F-1054,FAQ,4500,5650,5100,10-Jan-17
2491,Gadag,Rona,Cotton,Jayadhar,FAQ,5000,5000,5000,10-Jan-17
2690,Haveri,Savanur,Cotton,GCH,FAQ,4731,5482,5294,10-Jan-17
2805,Haveri,Shiggauv,Cotton,GCH,FAQ,5000,5320,5291,10-Jan-17
2843,Shimoga,Shimoga,Cotton,LD-327,FAQ,5889,6860,6375,10-Jan-17
3054,Raichur,Sindhanur,Cotton,F-1054,FAQ,4200,5536,5250,10-Jan-17
3220,Belgaum,Soundati,Cotton,GCH,FAQ,5209,5881,5466,10-Jan-17
202,Dharwad,Annigeri,Cotton,GCH,FAQ,4200,5650,5400,11-Jan-17
557,Bijapur,Bijapur,Cotton,LH-1556,FAQ,5196,5829,5698,11-Jan-17
804,Davangere,Davangere,Cotton,MCU 5,FAQ,1800,6400,5449,11-Jan-17
1040,Gadag,Gadag,Cotton,GCH,FAQ,5201,5251,5204,11-Jan-17
1229,Chamrajnagar,Gundlupet,Cotton,Varalakshmi (Ginned),FAQ,5025,5025,5025,11-Jan-17
1416,Haveri,Haveri,Cotton,GCH,FAQ,4692,5809,5350,11-Jan-17
1587,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,5469,5879,5689,11-Jan-17
1588,Dharwad,Hubli (Amaragol),Cotton,Varalakshmi (Ginned),FAQ,6525,6525,6525,11-Jan-17
1713,Gadag,Laxmeshwar,Cotton,GCH,FAQ,4743,5464,5101,11-Jan-17
1867,Raichur,Manvi,Cotton,H-4(A) 27mm FIne,Medium,4900,5400,5175,11-Jan-17
2294,Raichur,Raichur,Cotton,F-1054,FAQ,4500,5670,5100,11-Jan-17
2317,Belgaum,Ramdurga,Cotton,R-51 (Ginned),FAQ,5209,5209,5209,11-Jan-17
2803,Haveri,Shiggauv,Cotton,Varalakshmi (Ginned),FAQ,5800,6479,6200,11-Jan-17
2804,Haveri,Shiggauv,Cotton,GCH,FAQ,4359,5331,5200,11-Jan-17
2842,Shimoga,Shimoga,Cotton,LD-327,FAQ,5889,6860,6375,11-Jan-17
3053,Raichur,Sindhanur,Cotton,F-1054,FAQ,3871,5494,5200,11-Jan-17
3219,Belgaum,Soundati,Cotton,GCH,FAQ,5190,5581,5486,11-Jan-17
201,Dharwad,Annigeri,Cotton,GCH,FAQ,3500,5700,5300,12-Jan-17
1039,Gadag,Gadag,Cotton,GCH,FAQ,5151,5225,5188,12-Jan-17
1228,Chamrajnagar,Gundlupet,Cotton,Varalakshmi (Ginned),FAQ,5200,5200,5200,12-Jan-17
1866,Raichur,Manvi,Cotton,Jayadhar,Medium,5300,5350,5338,12-Jan-17
1922,Mysore,Nanjangud,Cotton,Other,FAQ,4000,4000,4000,12-Jan-17
2037,Gadag,Nargunda,Cotton,GCH,Medium,5400,5500,5446,12-Jan-17
2293,Raichur,Raichur,Cotton,F-1054,FAQ,4500,5701,5150,12-Jan-17
2490,Gadag,Rona,Cotton,Jayadhar,FAQ,5200,5200,5200,12-Jan-17
3052,Raichur,Sindhanur,Cotton,F-1054,FAQ,5000,5720,5260,12-Jan-17
3218,Belgaum,Soundati,Cotton,GCH,FAQ,5000,5790,5663,12-Jan-17
200,Dharwad,Annigeri,Cotton,GCH,FAQ,4100,5700,5500,13-Jan-17
303,Bellary,Bellary,Cotton,LD-327,FAQ,2469,5661,5007,13-Jan-17
556,Bijapur,Bijapur,Cotton,LH-1556,FAQ,3750,5909,5735,13-Jan-17
572,Kolar,Chintamani,Cotton,Other,FAQ,4000,5000,4500,13-Jan-17
803,Davangere,Davangere,Cotton,MCU 5,FAQ,1611,6566,5232,13-Jan-17
859,Dharwad,Dharwar,Cotton,LH-1556,FAQ,5489,6209,5735,13-Jan-17
1038,Gadag,Gadag,Cotton,GCH,FAQ,5101,5350,5235,13-Jan-17
1415,Haveri,Haveri,Cotton,GCH,FAQ,4469,5490,5278,13-Jan-17
1586,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,5439,5981,5750,13-Jan-17
1865,Raichur,Manvi,Cotton,Jayadhar,Medium,5300,5370,5336,13-Jan-17
2036,Gadag,Nargunda,Cotton,GCH,Medium,5295,5540,5469,13-Jan-17
2292,Raichur,Raichur,Cotton,F-1054,FAQ,4600,5760,5100,13-Jan-17
2841,Shimoga,Shimoga,Cotton,LD-327,FAQ,6000,6200,6100,13-Jan-17
3051,Raichur,Sindhanur,Cotton,F-1054,FAQ,4800,5760,5225,13-Jan-17
3255,Koppal,Yalburga,Cotton,H-4(A) 27mm FIne,FAQ,4300,4800,4550,13-Jan-17
3217,Belgaum,Soundati,Cotton,GCH,FAQ,5410,5895,5680,14-Jan-17
199,Dharwad,Annigeri,Cotton,GCH,FAQ,4500,5800,5400,16-Jan-17
555,Bijapur,Bijapur,Cotton,LH-1556,FAQ,4800,5849,5700,16-Jan-17
802,Davangere,Davangere,Cotton,MCU 5,FAQ,1370,5500,5057,16-Jan-17
858,Dharwad,Dharwar,Cotton,LH-1556,FAQ,5489,6589,6088,16-Jan-17
1037,Gadag,Gadag,Cotton,GCH,FAQ,4850,5201,4936,16-Jan-17
1414,Haveri,Haveri,Cotton,GCH,FAQ,4069,5911,5383,16-Jan-17
1585,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,5331,5901,5609,16-Jan-17
1700,Bellary,Kottur,Cotton,GCH,FAQ,1689,5689,5008,16-Jan-17
1864,Raichur,Manvi,Cotton,Jayadhar,FAQ,4700,5350,5342,16-Jan-17
2035,Gadag,Nargunda,Cotton,GCH,Medium,5400,5650,5505,16-Jan-17
2291,Raichur,Raichur,Cotton,F-1054,FAQ,4500,5720,5100,16-Jan-17
2477,Haveri,Ranebennur,Cotton,GCH,Medium,2889,5912,5489,16-Jan-17
2478,Haveri,Ranebennur,Cotton,Varalakshmi (Ginned),Medium,3609,7019,6125,16-Jan-17
2689,Haveri,Savanur,Cotton,GCH,FAQ,3540,5901,5337,16-Jan-17
3050,Raichur,Sindhanur,Cotton,F-1054,FAQ,4333,5830,5278,16-Jan-17
3216,Belgaum,Soundati,Cotton,GCH,FAQ,5100,5785,5475,16-Jan-17
198,Dharwad,Annigeri,Cotton,GCH,FAQ,4000,5750,5500,17-Jan-17
302,Bellary,Bellary,Cotton,LD-327,FAQ,2269,5637,4927,17-Jan-17
554,Bijapur,Bijapur,Cotton,LH-1556,FAQ,4876,5849,5712,17-Jan-17
673,Chitradurga,Chitradurga,Cotton,Varalakshmi (Ginned),FAQ,2009,7039,5503,17-Jan-17
801,Davangere,Davangere,Cotton,MCU 5,FAQ,2000,5589,5343,17-Jan-17
1036,Gadag,Gadag,Cotton,GCH,FAQ,4001,5357,4627,17-Jan-17
1227,Chamrajnagar,Gundlupet,Cotton,Varalakshmi (Ginned),FAQ,4802,5300,5025,17-Jan-17
1413,Haveri,Haveri,Cotton,GCH,FAQ,4300,5591,5373,17-Jan-17
1584,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,5569,5909,5705,17-Jan-17
1863,Raichur,Manvi,Cotton,Jayadhar,Medium,5000,5400,5280,17-Jan-17
2034,Gadag,Nargunda,Cotton,GCH,Medium,4700,5600,5445,17-Jan-17
2290,Raichur,Raichur,Cotton,F-1054,FAQ,4550,5730,5100,17-Jan-17
2688,Haveri,Savanur,Cotton,GCH,FAQ,4989,4989,4989,17-Jan-17
2840,Shimoga,Shimoga,Cotton,LD-327,FAQ,6000,6200,6100,17-Jan-17
3049,Raichur,Sindhanur,Cotton,F-1054,FAQ,4212,5783,5000,17-Jan-17
3214,Belgaum,Soundati,Cotton,GCH,FAQ,5125,5745,5480,17-Jan-17
3215,Belgaum,Soundati,Cotton,LH-1556,FAQ,5225,5899,5544,17-Jan-17
3237,Chikmagalur,Tarikere,Cotton,Varalakshmi (Ginned),FAQ,6500,6500,6500,17-Jan-17
197,Dharwad,Annigeri,Cotton,GCH,FAQ,4200,5800,5550,18-Jan-17
553,Bijapur,Bijapur,Cotton,LH-1556,FAQ,4815,5949,5769,18-Jan-17
800,Davangere,Davangere,Cotton,MCU 5,FAQ,4476,5809,5235,18-Jan-17
1035,Gadag,Gadag,Cotton,GCH,FAQ,4507,5201,5016,18-Jan-17
1412,Haveri,Haveri,Cotton,GCH,FAQ,5049,5889,5736,18-Jan-17
1583,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,5719,5987,5927,18-Jan-17
1862,Raichur,Manvi,Cotton,H-4(A) 27mm FIne,Medium,4700,5350,5207,18-Jan-17
2033,Gadag,Nargunda,Cotton,GCH,Medium,4562,5600,5537,18-Jan-17
2289,Raichur,Raichur,Cotton,F-1054,FAQ,4500,5750,5100,18-Jan-17
2801,Haveri,Shiggauv,Cotton,GCH,FAQ,3819,5537,5410,18-Jan-17
2802,Haveri,Shiggauv,Cotton,Varalakshmi (Ginned),FAQ,5900,6536,6250,18-Jan-17
2839,Shimoga,Shimoga,Cotton,LD-327,FAQ,6800,7081,6940,18-Jan-17
3048,Raichur,Sindhanur,Cotton,F-1054,FAQ,4100,5747,5314,18-Jan-17
3213,Belgaum,Soundati,Cotton,GCH,FAQ,5210,5775,5540,18-Jan-17
196,Dharwad,Annigeri,Cotton,GCH,FAQ,4100,5825,5550,19-Jan-17
552,Bijapur,Bijapur,Cotton,LH-1556,FAQ,5296,5929,5807,19-Jan-17
672,Chitradurga,Chitradurga,Cotton,Varalakshmi (Ginned),FAQ,2050,6972,5550,19-Jan-17
799,Davangere,Davangere,Cotton,MCU 5,FAQ,4756,5769,5316,19-Jan-17
1034,Gadag,Gadag,Cotton,GCH,FAQ,5107,5300,5186,19-Jan-17
1411,Haveri,Haveri,Cotton,GCH,FAQ,4809,5969,5634,19-Jan-17
1581,Dharwad,Hubli (Amaragol),Cotton,Varalakshmi (Ginned),FAQ,6649,6689,6679,19-Jan-17
1582,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,5489,5971,5679,19-Jan-17
1699,Bellary,Kottur,Cotton,GCH,FAQ,1036,5829,5091,19-Jan-17
2288,Raichur,Raichur,Cotton,F-1054,FAQ,4250,5750,5150,19-Jan-17
2489,Gadag,Rona,Cotton,Jayadhar,FAQ,3200,3200,3200,19-Jan-17
2687,Haveri,Savanur,Cotton,GCH,FAQ,1809,5910,5717,19-Jan-17
2800,Haveri,Shiggauv,Cotton,Aka-1 (Unginned),FAQ,7500,8500,8000,19-Jan-17
2838,Shimoga,Shimoga,Cotton,LD-327,FAQ,6969,7101,7035,19-Jan-17
3047,Raichur,Sindhanur,Cotton,F-1054,FAQ,4400,5760,5500,19-Jan-17
3212,Belgaum,Soundati,Cotton,GCH,FAQ,5200,5800,5745,19-Jan-17
3236,Chikmagalur,Tarikere,Cotton,Varalakshmi (Ginned),FAQ,6491,6491,6491,19-Jan-17
2799,Haveri,Shiggauv,Cotton,GCH,FAQ,5100,5600,5443,20-Jan-17
3211,Belgaum,Soundati,Cotton,GCH,FAQ,5235,5740,5435,20-Jan-17
3210,Belgaum,Soundati,Cotton,GCH,FAQ,5610,5610,5610,21-Jan-17
3254,Koppal,Yalburga,Cotton,H-4(A) 27mm FIne,FAQ,4200,4900,4550,21-Jan-17
2797,Haveri,Shiggauv,Cotton,GCH,FAQ,4109,5945,5500,22-Jan-17
2798,Haveri,Shiggauv,Cotton,Varalakshmi (Ginned),FAQ,5800,6059,5900,22-Jan-17
1698,Bellary,Kottur,Cotton,GCH,FAQ,2069,5445,5285,23-Jan-17
1861,Raichur,Manvi,Cotton,Jayadhar,Medium,5860,5870,5865,23-Jan-17
1921,Mysore,Nanjangud,Cotton,Varalakshmi (Ginned),FAQ,4502,4502,4502,23-Jan-17
2032,Gadag,Nargunda,Cotton,LH-1556,Medium,5150,5750,5570,23-Jan-17
2796,Haveri,Shiggauv,Cotton,GCH,FAQ,5000,5650,5532,23-Jan-17
3208,Belgaum,Soundati,Cotton,GCH,FAQ,5290,5870,5640,23-Jan-17
3209,Belgaum,Soundati,Cotton,Varalakshmi (Ginned),FAQ,6140,6400,6330,23-Jan-17
3253,Koppal,Yalburga,Cotton,LD-327,FAQ,4200,5000,4600,23-Jan-17
195,Dharwad,Annigeri,Cotton,GCH,FAQ,4500,6025,5800,24-Jan-17
301,Bellary,Bellary,Cotton,LD-327,FAQ,4130,5850,5253,24-Jan-17
551,Bijapur,Bijapur,Cotton,LH-1556,FAQ,4500,6209,6059,24-Jan-17
571,Kolar,Chintamani,Cotton,Other,FAQ,4500,5000,4800,24-Jan-17
671,Chitradurga,Chitradurga,Cotton,Varalakshmi (Ginned),FAQ,2670,7082,5669,24-Jan-17
798,Davangere,Davangere,Cotton,MCU 5,FAQ,4740,6919,5756,24-Jan-17
1033,Gadag,Gadag,Cotton,GCH,FAQ,5121,5401,5217,24-Jan-17
1410,Haveri,Haveri,Cotton,GCH,FAQ,4869,5909,5688,24-Jan-17
1579,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,5901,6269,5989,24-Jan-17
1580,Dharwad,Hubli (Amaragol),Cotton,Varalakshmi (Ginned),FAQ,6800,6800,6800,24-Jan-17
1860,Raichur,Manvi,Cotton,Jayadhar,Medium,5000,5700,5188,24-Jan-17
2031,Gadag,Nargunda,Cotton,LH-1556,Medium,5185,5700,5380,24-Jan-17
2287,Raichur,Raichur,Cotton,F-1054,FAQ,4450,5950,5200,24-Jan-17
2686,Haveri,Savanur,Cotton,GCH,FAQ,4011,5935,5732,24-Jan-17
