"Min,Max,Modal Price from Karnataka[Onion] from 01-Jan-2008To31-Dec-2019 (Total-50192) (Total-50192)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
41071,Mysore,Mysore (Bandipalya),Onion,Other,FAQ,1400,1600,1500,4-Jan-14
43843,Raichur,Raichur,Onion,Onion,Medium,400,1346,1170,4-Jan-14
43844,Raichur,Raichur,Onion,Onion,FAQ,400,1346,1170,4-Jan-14
48542,Tumkur,Tumkur,Onion,Other,FAQ,1400,1800,1650,4-Jan-14
13176,Belgaum,Belgaum,Onion,White,Medium,500,1700,1200,5-Jan-14
13177,Belgaum,Belgaum,Onion,White,FAQ,500,1700,1200,5-Jan-14
13178,Belgaum,Belgaum,Onion,Pusa-Red,Medium,400,1680,1100,5-Jan-14
13179,Belgaum,Belgaum,Onion,Pusa-Red,FAQ,400,1680,1100,5-Jan-14
28455,Bellary,Hospet,Onion,Local,Medium,1200,1200,1200,5-Jan-14
247,Hassan,Arasikere,Onion,Onion,Medium,800,1000,1000,6-Jan-14
6305,Bangalore,Bangalore,Onion,Bangalore-Samall,Medium,500,1000,800,6-Jan-14
6306,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,500,1000,800,6-Jan-14
6307,Bangalore,Bangalore,Onion,Local,Medium,1000,1200,1100,6-Jan-14
6308,Bangalore,Bangalore,Onion,Local,FAQ,1000,1200,1100,6-Jan-14
6309,Bangalore,Bangalore,Onion,Onion,Medium,1200,1550,1250,6-Jan-14
6310,Bangalore,Bangalore,Onion,Onion,FAQ,1200,1550,1250,6-Jan-14
6311,Bangalore,Bangalore,Onion,Puna,Medium,900,1500,1200,6-Jan-14
6312,Bangalore,Bangalore,Onion,Puna,FAQ,900,1500,1200,6-Jan-14
13172,Belgaum,Belgaum,Onion,White,Medium,500,1700,1200,6-Jan-14
13173,Belgaum,Belgaum,Onion,White,FAQ,500,1700,1200,6-Jan-14
13174,Belgaum,Belgaum,Onion,Pusa-Red,Medium,400,1680,1100,6-Jan-14
13175,Belgaum,Belgaum,Onion,Pusa-Red,FAQ,400,1680,1100,6-Jan-14
19405,Chikmagalur,Chikkamagalore,Onion,Other,Medium,1050,1400,1200,6-Jan-14
19406,Chikmagalur,Chikkamagalore,Onion,Other,FAQ,1050,1400,1200,6-Jan-14
21823,Davangere,Davangere,Onion,Onion,Medium,300,1300,800,6-Jan-14
21824,Davangere,Davangere,Onion,Onion,FAQ,300,1300,800,6-Jan-14
23990,Gadag,Gadag,Onion,Onion,Medium,300,1200,800,6-Jan-14
23991,Gadag,Gadag,Onion,Onion,FAQ,300,1200,800,6-Jan-14
28453,Bellary,Hospet,Onion,Local,Medium,500,1300,1000,6-Jan-14
28454,Bellary,Hospet,Onion,Local,FAQ,500,1300,1000,6-Jan-14
33030,Dharwad,Hubli (Amaragol),Onion,Local,Medium,500,1200,800,6-Jan-14
33031,Dharwad,Hubli (Amaragol),Onion,Local,FAQ,500,1200,800,6-Jan-14
33032,Dharwad,Hubli (Amaragol),Onion,Puna,Medium,600,1450,950,6-Jan-14
33033,Dharwad,Hubli (Amaragol),Onion,Puna,FAQ,600,1450,950,6-Jan-14
33034,Dharwad,Hubli (Amaragol),Onion,Telagi,Medium,500,1100,800,6-Jan-14
33035,Dharwad,Hubli (Amaragol),Onion,Telagi,FAQ,500,1100,800,6-Jan-14
37636,Kolar,Kolar,Onion,Beelary-Red,Medium,1000,2200,1800,6-Jan-14
37637,Kolar,Kolar,Onion,Beelary-Red,FAQ,1000,2200,1800,6-Jan-14
41068,Mysore,Mysore (Bandipalya),Onion,Other,Medium,1300,1500,1400,6-Jan-14
41069,Mysore,Mysore (Bandipalya),Onion,Other,FAQ,1300,1500,1400,6-Jan-14
43841,Raichur,Raichur,Onion,Onion,Medium,500,1230,1160,6-Jan-14
43842,Raichur,Raichur,Onion,Onion,FAQ,500,1230,1160,6-Jan-14
46730,Shimoga,Shimoga,Onion,Onion,Medium,1800,2000,1900,6-Jan-14
46731,Shimoga,Shimoga,Onion,Onion,FAQ,1800,2000,1900,6-Jan-14
48540,Tumkur,Tumkur,Onion,Other,Medium,1800,2500,2000,6-Jan-14
48541,Tumkur,Tumkur,Onion,Other,FAQ,1800,2500,2000,6-Jan-14
6297,Bangalore,Bangalore,Onion,Bangalore-Samall,Medium,300,800,500,7-Jan-14
6298,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,300,800,500,7-Jan-14
6299,Bangalore,Bangalore,Onion,Local,Medium,800,1100,1000,7-Jan-14
6300,Bangalore,Bangalore,Onion,Local,FAQ,800,1100,1000,7-Jan-14
6301,Bangalore,Bangalore,Onion,Onion,Medium,1000,1300,1150,7-Jan-14
6302,Bangalore,Bangalore,Onion,Onion,FAQ,1000,1300,1150,7-Jan-14
6303,Bangalore,Bangalore,Onion,Puna,Medium,950,1350,1160,7-Jan-14
6304,Bangalore,Bangalore,Onion,Puna,FAQ,950,1350,1160,7-Jan-14
21822,Davangere,Davangere,Onion,Onion,Medium,400,1300,850,7-Jan-14
23989,Gadag,Gadag,Onion,Onion,Medium,300,1100,700,7-Jan-14
26409,Hassan,Hassan,Onion,Other,Medium,1118,1118,1118,7-Jan-14
28452,Bellary,Hospet,Onion,Local,Medium,800,1000,900,7-Jan-14
33027,Dharwad,Hubli (Amaragol),Onion,Local,Medium,500,1200,800,7-Jan-14
33028,Dharwad,Hubli (Amaragol),Onion,Puna,Medium,500,1350,850,7-Jan-14
33029,Dharwad,Hubli (Amaragol),Onion,Telagi,Medium,500,1100,800,7-Jan-14
36575,Chikmagalur,Kadur,Onion,Onion,Medium,600,1000,667,7-Jan-14
39721,Kolar,Malur,Onion,Onion,Medium,600,800,710,7-Jan-14
39722,Kolar,Malur,Onion,Onion,FAQ,600,800,710,7-Jan-14
41067,Mysore,Mysore (Bandipalya),Onion,Other,Medium,1300,1500,1400,7-Jan-14
43840,Raichur,Raichur,Onion,Onion,Medium,550,1176,1130,7-Jan-14
46729,Shimoga,Shimoga,Onion,Onion,Medium,1800,2000,1900,7-Jan-14
246,Hassan,Arasikere,Onion,Onion,Medium,800,1200,1000,8-Jan-14
6293,Bangalore,Bangalore,Onion,Bangalore-Samall,Medium,350,800,500,8-Jan-14
6294,Bangalore,Bangalore,Onion,Local,Medium,800,1000,900,8-Jan-14
6295,Bangalore,Bangalore,Onion,Onion,Medium,1000,1250,1100,8-Jan-14
6296,Bangalore,Bangalore,Onion,Puna,Medium,900,1260,1100,8-Jan-14
13170,Belgaum,Belgaum,Onion,White,Medium,600,1690,1130,8-Jan-14
13171,Belgaum,Belgaum,Onion,Pusa-Red,Medium,300,1500,1000,8-Jan-14
17969,Kolar,Chickkaballapura,Onion,Beelary-Red,Medium,1200,1600,1400,8-Jan-14
19404,Chikmagalur,Chikkamagalore,Onion,Other,Medium,1525,1725,1625,8-Jan-14
21821,Davangere,Davangere,Onion,Onion,Medium,300,1200,1000,8-Jan-14
23988,Gadag,Gadag,Onion,Onion,Medium,300,1000,700,8-Jan-14
26408,Hassan,Hassan,Onion,Other,Medium,1335,1335,1335,8-Jan-14
28451,Bellary,Hospet,Onion,Local,Medium,1000,1600,1000,8-Jan-14
33024,Dharwad,Hubli (Amaragol),Onion,Local,Medium,500,1250,800,8-Jan-14
33025,Dharwad,Hubli (Amaragol),Onion,Puna,Medium,500,1350,850,8-Jan-14
33026,Dharwad,Hubli (Amaragol),Onion,Telagi,Medium,500,1100,750,8-Jan-14
36360,Mandya,K.R. Pet,Onion,Onion,Medium,1429,2000,1429,8-Jan-14
37022,Bangalore,Kanakapura,Onion,Onion,Medium,1500,2000,1853,8-Jan-14
41066,Mysore,Mysore (Bandipalya),Onion,Other,Medium,1300,1500,1400,8-Jan-14
46728,Shimoga,Shimoga,Onion,Onion,Medium,1800,2000,1900,8-Jan-14
48539,Tumkur,Tumkur,Onion,Other,Medium,1900,2500,2200,8-Jan-14
49860,Udupi,Udupi,Onion,Other,Medium,1600,2000,1800,8-Jan-14
6289,Bangalore,Bangalore,Onion,Bangalore-Samall,Medium,400,800,600,9-Jan-14
6290,Bangalore,Bangalore,Onion,Local,Medium,800,1000,900,9-Jan-14
6291,Bangalore,Bangalore,Onion,Onion,Medium,1000,1300,1100,9-Jan-14
6292,Bangalore,Bangalore,Onion,Puna,Medium,850,1300,1075,9-Jan-14
13168,Belgaum,Belgaum,Onion,White,Medium,600,1690,1130,9-Jan-14
13169,Belgaum,Belgaum,Onion,Pusa-Red,Medium,300,1500,1000,9-Jan-14
21820,Davangere,Davangere,Onion,Onion,Medium,300,1200,750,9-Jan-14
23987,Gadag,Gadag,Onion,Onion,Medium,300,1000,800,9-Jan-14
26407,Hassan,Hassan,Onion,Other,Medium,834,1359,1174,9-Jan-14
27056,Haveri,Haveri,Onion,Local,Medium,1300,1300,1300,9-Jan-14
33021,Dharwad,Hubli (Amaragol),Onion,Local,Medium,200,1050,800,9-Jan-14
33022,Dharwad,Hubli (Amaragol),Onion,Puna,Medium,500,1200,900,9-Jan-14
33023,Dharwad,Hubli (Amaragol),Onion,Telagi,Medium,200,1100,850,9-Jan-14
36189,Bagalkot,Jamakhandi,Onion,Onion,Medium,500,1200,750,9-Jan-14
41065,Mysore,Mysore (Bandipalya),Onion,Other,Medium,1200,1500,1350,9-Jan-14
46727,Shimoga,Shimoga,Onion,Onion,Medium,1800,2000,1900,9-Jan-14
245,Hassan,Arasikere,Onion,Onion,Medium,800,1200,1000,10-Jan-14
6285,Bangalore,Bangalore,Onion,Bangalore-Samall,Medium,400,800,600,10-Jan-14
6286,Bangalore,Bangalore,Onion,Local,Medium,800,1000,900,10-Jan-14
6287,Bangalore,Bangalore,Onion,Onion,Medium,1000,1210,1050,10-Jan-14
6288,Bangalore,Bangalore,Onion,Puna,Medium,900,1220,1000,10-Jan-14
13166,Belgaum,Belgaum,Onion,White,Medium,600,1690,1130,10-Jan-14
13167,Belgaum,Belgaum,Onion,Pusa-Red,Medium,300,1500,1000,10-Jan-14
19403,Chikmagalur,Chikkamagalore,Onion,Other,Medium,1150,1400,1300,10-Jan-14
21819,Davangere,Davangere,Onion,Onion,Medium,300,1100,700,10-Jan-14
23986,Gadag,Gadag,Onion,Onion,Medium,300,1000,600,10-Jan-14
33018,Dharwad,Hubli (Amaragol),Onion,Local,Medium,350,1100,750,10-Jan-14
33019,Dharwad,Hubli (Amaragol),Onion,Puna,Medium,500,1200,800,10-Jan-14
33020,Dharwad,Hubli (Amaragol),Onion,Telagi,Medium,500,1100,750,10-Jan-14
37635,Kolar,Kolar,Onion,Beelary-Red,Medium,1000,1800,1600,10-Jan-14
46726,Shimoga,Shimoga,Onion,Onion,Medium,1800,2000,1900,10-Jan-14
17968,Kolar,Chickkaballapura,Onion,Beelary-Red,Medium,1500,1600,1550,11-Jan-14
23985,Gadag,Gadag,Onion,Onion,Medium,300,1000,800,11-Jan-14
33015,Dharwad,Hubli (Amaragol),Onion,Local,Medium,300,1000,700,11-Jan-14
33016,Dharwad,Hubli (Amaragol),Onion,Puna,Medium,500,1250,800,11-Jan-14
33017,Dharwad,Hubli (Amaragol),Onion,Telagi,Medium,300,1030,700,11-Jan-14
43839,Raichur,Raichur,Onion,Onion,Medium,510,1000,946,11-Jan-14
13164,Belgaum,Belgaum,Onion,White,Medium,400,1120,900,12-Jan-14
13165,Belgaum,Belgaum,Onion,Pusa-Red,Medium,300,1000,800,12-Jan-14
37634,Kolar,Kolar,Onion,Beelary-Red,Medium,1100,1800,1500,12-Jan-14
244,Hassan,Arasikere,Onion,Onion,Medium,1000,1000,1000,13-Jan-14
6281,Bangalore,Bangalore,Onion,Bangalore-Samall,Medium,350,800,600,13-Jan-14
6282,Bangalore,Bangalore,Onion,Local,Medium,800,1000,900,13-Jan-14
6283,Bangalore,Bangalore,Onion,Onion,Medium,1000,1250,1075,13-Jan-14
6284,Bangalore,Bangalore,Onion,Puna,Medium,1000,1300,1120,13-Jan-14
15505,Shimoga,Bhadravathi,Onion,Onion,Medium,300,300,300,13-Jan-14
16275,Bijapur,Bijapur,Onion,Onion,Medium,200,1000,600,13-Jan-14
19402,Chikmagalur,Chikkamagalore,Onion,Other,Medium,1100,1450,1300,13-Jan-14
21818,Davangere,Davangere,Onion,Onion,Medium,300,1000,650,13-Jan-14
23984,Gadag,Gadag,Onion,Onion,Medium,200,800,500,13-Jan-14
33012,Dharwad,Hubli (Amaragol),Onion,Local,Medium,300,1000,700,13-Jan-14
33013,Dharwad,Hubli (Amaragol),Onion,Puna,Medium,500,1150,750,13-Jan-14
33014,Dharwad,Hubli (Amaragol),Onion,Telagi,Medium,300,1150,750,13-Jan-14
43838,Raichur,Raichur,Onion,Onion,Medium,400,1026,935,13-Jan-14
46725,Shimoga,Shimoga,Onion,Onion,Medium,1600,1800,1700,13-Jan-14
47805,Chikmagalur,Tarikere,Onion,Local,Medium,1667,2000,1923,13-Jan-14
48538,Tumkur,Tumkur,Onion,Other,Medium,1500,1900,1700,13-Jan-14
37633,Kolar,Kolar,Onion,Beelary-Red,Medium,1000,2000,1800,14-Jan-14
17967,Kolar,Chickkaballapura,Onion,Beelary-Red,Medium,1400,1500,1450,15-Jan-14
37632,Kolar,Kolar,Onion,Beelary-Red,Medium,1000,1800,1500,15-Jan-14
6277,Bangalore,Bangalore,Onion,Bangalore-Samall,Medium,400,800,600,16-Jan-14
6278,Bangalore,Bangalore,Onion,Local,Medium,800,1000,900,16-Jan-14
6279,Bangalore,Bangalore,Onion,Onion,Medium,1000,1300,1100,16-Jan-14
6280,Bangalore,Bangalore,Onion,Puna,Medium,1000,1320,1125,16-Jan-14
13162,Belgaum,Belgaum,Onion,White,Medium,500,1530,1000,16-Jan-14
13163,Belgaum,Belgaum,Onion,Pusa-Red,Medium,400,1400,900,16-Jan-14
19401,Chikmagalur,Chikkamagalore,Onion,Other,Medium,1000,1400,1200,16-Jan-14
21817,Davangere,Davangere,Onion,Onion,Medium,400,1100,750,16-Jan-14
23983,Gadag,Gadag,Onion,Onion,Medium,200,800,400,16-Jan-14
26406,Hassan,Hassan,Onion,Other,Medium,500,1944,1016,16-Jan-14
33010,Dharwad,Hubli (Amaragol),Onion,Local,Medium,300,1000,700,16-Jan-14
33011,Dharwad,Hubli (Amaragol),Onion,Puna,Medium,600,1200,800,16-Jan-14
37021,Bangalore,Kanakapura,Onion,Onion,Medium,1500,2000,1625,16-Jan-14
39657,Madikeri(Kodagu),Madikeri,Onion,Other,Medium,1800,1800,1800,16-Jan-14
41064,Mysore,Mysore (Bandipalya),Onion,Other,Medium,500,1200,850,16-Jan-14
46724,Shimoga,Shimoga,Onion,Onion,Medium,1600,1800,1700,16-Jan-14
6273,Bangalore,Bangalore,Onion,Bangalore-Samall,Medium,350,800,575,17-Jan-14
6274,Bangalore,Bangalore,Onion,Local,Medium,800,1000,900,17-Jan-14
6275,Bangalore,Bangalore,Onion,Onion,Medium,1000,1200,1050,17-Jan-14
6276,Bangalore,Bangalore,Onion,Puna,Medium,1000,1210,1100,17-Jan-14
13160,Belgaum,Belgaum,Onion,White,Medium,400,1120,900,17-Jan-14
13161,Belgaum,Belgaum,Onion,Pusa-Red,Medium,300,1000,800,17-Jan-14
19400,Chikmagalur,Chikkamagalore,Onion,Other,Medium,1050,1400,1200,17-Jan-14
21816,Davangere,Davangere,Onion,Onion,Medium,300,1100,700,17-Jan-14
23982,Gadag,Gadag,Onion,Onion,Medium,200,800,400,17-Jan-14
26405,Hassan,Hassan,Onion,Other,Medium,667,1280,1140,17-Jan-14
28450,Bellary,Hospet,Onion,Local,Large,550,1600,1000,17-Jan-14
33007,Dharwad,Hubli (Amaragol),Onion,Local,Medium,300,1050,700,17-Jan-14
33008,Dharwad,Hubli (Amaragol),Onion,Puna,Medium,400,1150,750,17-Jan-14
33009,Dharwad,Hubli (Amaragol),Onion,Telagi,Medium,300,1000,700,17-Jan-14
37631,Kolar,Kolar,Onion,Beelary-Red,Medium,1000,1800,1500,17-Jan-14
39265,Udupi,Kundapura,Onion,Onion,Medium,1300,1350,1325,17-Jan-14
41063,Mysore,Mysore (Bandipalya),Onion,Other,Medium,1300,1500,1400,17-Jan-14
43837,Raichur,Raichur,Onion,Onion,Medium,400,1041,835,17-Jan-14
45769,Haveri,Ranebennur,Onion,Local,Medium,600,1200,1080,17-Jan-14
46723,Shimoga,Shimoga,Onion,Onion,Medium,1600,1800,1700,17-Jan-14
47322,Raichur,Sindhanur,Onion,Local,Medium,1800,1800,1800,17-Jan-14
6269,Bangalore,Bangalore,Onion,Bangalore-Samall,Medium,400,800,600,18-Jan-14
6270,Bangalore,Bangalore,Onion,Local,Medium,800,1000,900,18-Jan-14
6271,Bangalore,Bangalore,Onion,Onion,Medium,1000,1260,1075,18-Jan-14
6272,Bangalore,Bangalore,Onion,Puna,Medium,1000,1300,1100,18-Jan-14
13158,Belgaum,Belgaum,Onion,White,Medium,480,1300,1000,18-Jan-14
13159,Belgaum,Belgaum,Onion,Pusa-Red,Medium,360,1200,900,18-Jan-14
17966,Kolar,Chickkaballapura,Onion,Beelary-Red,Medium,1200,1400,1300,18-Jan-14
21815,Davangere,Davangere,Onion,Onion,Medium,400,1200,800,18-Jan-14
23981,Gadag,Gadag,Onion,Onion,Medium,300,800,400,18-Jan-14
28449,Bellary,Hospet,Onion,Local,Large,1100,1100,1100,18-Jan-14
33004,Dharwad,Hubli (Amaragol),Onion,Local,Medium,350,1050,750,18-Jan-14
33005,Dharwad,Hubli (Amaragol),Onion,Puna,Medium,500,1200,800,18-Jan-14
33006,Dharwad,Hubli (Amaragol),Onion,Telagi,Medium,300,1120,750,18-Jan-14
36359,Mandya,K.R. Pet,Onion,Onion,Medium,1000,1250,1250,18-Jan-14
37630,Kolar,Kolar,Onion,Beelary-Red,Medium,1400,2000,1600,18-Jan-14
39264,Udupi,Kundapura,Onion,Onion,Medium,1000,1200,1100,18-Jan-14
43836,Raichur,Raichur,Onion,Onion,Medium,480,925,775,18-Jan-14
47804,Chikmagalur,Tarikere,Onion,Local,Medium,666,1000,750,18-Jan-14
48537,Tumkur,Tumkur,Onion,Other,Medium,1400,1800,1600,18-Jan-14
13156,Belgaum,Belgaum,Onion,White,Medium,480,1300,1000,19-Jan-14
13157,Belgaum,Belgaum,Onion,Pusa-Red,Medium,360,1200,900,19-Jan-14
28448,Bellary,Hospet,Onion,Local,Large,800,1000,1000,19-Jan-14
37629,Kolar,Kolar,Onion,Beelary-Red,Medium,1000,1600,1400,19-Jan-14
243,Hassan,Arasikere,Onion,Onion,Medium,1000,1000,1000,20-Jan-14
6265,Bangalore,Bangalore,Onion,Bangalore-Samall,Medium,400,800,600,20-Jan-14
6266,Bangalore,Bangalore,Onion,Local,Medium,800,1000,950,20-Jan-14
6267,Bangalore,Bangalore,Onion,Onion,Medium,1000,1300,1100,20-Jan-14
6268,Bangalore,Bangalore,Onion,Puna,Medium,900,1300,1100,20-Jan-14
13154,Belgaum,Belgaum,Onion,White,Medium,480,1300,1000,20-Jan-14
13155,Belgaum,Belgaum,Onion,Pusa-Red,Medium,360,1200,900,20-Jan-14
15504,Shimoga,Bhadravathi,Onion,Onion,Medium,1500,1500,1500,20-Jan-14
21814,Davangere,Davangere,Onion,Onion,Medium,400,1100,750,20-Jan-14
23980,Gadag,Gadag,Onion,Onion,Medium,300,900,400,20-Jan-14
33001,Dharwad,Hubli (Amaragol),Onion,Local,Medium,300,1000,700,20-Jan-14
33002,Dharwad,Hubli (Amaragol),Onion,Puna,Medium,500,1200,800,20-Jan-14
33003,Dharwad,Hubli (Amaragol),Onion,Telagi,Medium,300,970,650,20-Jan-14
37628,Kolar,Kolar,Onion,Beelary-Red,Medium,800,1600,1400,20-Jan-14
39263,Udupi,Kundapura,Onion,Onion,Medium,1150,1450,1300,20-Jan-14
41062,Mysore,Mysore (Bandipalya),Onion,Other,Medium,1200,1600,1400,20-Jan-14
43835,Raichur,Raichur,Onion,Onion,Medium,530,1100,860,20-Jan-14
46722,Shimoga,Shimoga,Onion,Onion,Medium,1600,1800,1700,20-Jan-14
6261,Bangalore,Bangalore,Onion,Bangalore-Samall,Medium,400,800,600,21-Jan-14
6262,Bangalore,Bangalore,Onion,Local,Medium,800,1000,900,21-Jan-14
6263,Bangalore,Bangalore,Onion,Onion,Medium,950,1200,1000,21-Jan-14
6264,Bangalore,Bangalore,Onion,Puna,Medium,650,1200,1000,21-Jan-14
21813,Davangere,Davangere,Onion,Onion,Medium,500,1100,800,21-Jan-14
23979,Gadag,Gadag,Onion,Onion,Medium,300,900,400,21-Jan-14
28447,Bellary,Hospet,Onion,Local,Medium,500,1900,900,21-Jan-14
32998,Dharwad,Hubli (Amaragol),Onion,Local,Medium,300,1050,700,21-Jan-14
32999,Dharwad,Hubli (Amaragol),Onion,Puna,Medium,400,1250,800,21-Jan-14
33000,Dharwad,Hubli (Amaragol),Onion,Telagi,Medium,300,1200,750,21-Jan-14
36574,Chikmagalur,Kadur,Onion,Other,Medium,714,1000,1000,21-Jan-14
37627,Kolar,Kolar,Onion,Beelary-Red,Medium,1000,1800,1450,21-Jan-14
41061,Mysore,Mysore (Bandipalya),Onion,Other,Medium,500,1200,850,21-Jan-14
43834,Raichur,Raichur,Onion,Onion,Medium,400,1101,870,21-Jan-14
46721,Shimoga,Shimoga,Onion,Onion,Medium,1400,1600,1500,21-Jan-14
6257,Bangalore,Bangalore,Onion,Bangalore-Samall,Medium,400,800,600,22-Jan-14
6258,Bangalore,Bangalore,Onion,Local,Medium,800,1000,900,22-Jan-14
6259,Bangalore,Bangalore,Onion,Onion,Medium,950,1200,1000,22-Jan-14
6260,Bangalore,Bangalore,Onion,Puna,Medium,800,1200,1000,22-Jan-14
13152,Belgaum,Belgaum,Onion,White,Medium,500,1150,960,22-Jan-14
13153,Belgaum,Belgaum,Onion,Pusa-Red,Medium,400,1000,850,22-Jan-14
17965,Kolar,Chickkaballapura,Onion,Beelary-Red,Medium,800,1400,1100,22-Jan-14
19399,Chikmagalur,Chikkamagalore,Onion,Other,Medium,900,1200,1050,22-Jan-14
21812,Davangere,Davangere,Onion,Onion,Medium,300,1100,700,22-Jan-14
23978,Gadag,Gadag,Onion,Onion,Medium,300,900,400,22-Jan-14
28446,Bellary,Hospet,Onion,Local,Medium,1000,1300,1000,22-Jan-14
36358,Mandya,K.R. Pet,Onion,Onion,Medium,1200,1200,1200,22-Jan-14
37020,Bangalore,Kanakapura,Onion,Onion,Medium,1500,1800,1653,22-Jan-14
