"Min,Max,Modal Price from Karnataka[Jowar(Sorghum)] from 01-jan-2008To31-Dec-2008 (Total-5139) (Total-5139)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1242,Bidar,Basava Kalayana,Jowar(Sorghum),Jowar ( White),FAQ,2001,2100,2001,5-Jan-08
1243,Bidar,Basava Kalayana,Jowar(Sorghum),Hybrid,FAQ,575,986,650,5-Jan-08
1407,Belgaum,Belgaum,Jowar(Sorghum),Jowar ( White),FAQ,1600,1850,1700,5-Jan-08
1620,Bellary,Bellary,Jowar(Sorghum),Jowar Hybrid,FAQ,590,1090,764,5-Jan-08
1999,Bidar,Bidar,Jowar(Sorghum),Jowar ( White),FAQ,1500,2150,1750,5-Jan-08
2000,Bidar,Bidar,Jowar(Sorghum),Jowar Hybrid,FAQ,545,545,545,5-Jan-08
2235,Bijapur,Bijapur,Jowar(Sorghum),Jowar ( White),FAQ,1325,1525,1465,5-Jan-08
2619,Gadag,Gadag,Jowar(Sorghum),Jowar ( White),FAQ,745,1624,1185,5-Jan-08
2856,Gulbarga,Gulbarga,Jowar(Sorghum),Jowar ( White),FAQ,1600,1900,1850,5-Jan-08
3046,Chitradurga,Hosadurga,Jowar(Sorghum),Jowar ( White),FAQ,550,600,592,5-Jan-08
3108,Dharwad,Hubli (Amaragol),Jowar(Sorghum),Jowar ( White),FAQ,909,1039,1001,5-Jan-08
3242,Bidar,Humanabad,Jowar(Sorghum),Jowar Hybrid,Medium,708,885,800,5-Jan-08
3694,Bellary,Kottur,Jowar(Sorghum),Hybrid,Medium,581,641,600,5-Jan-08
4145,Mysore,Mysore (Bandipalya),Jowar(Sorghum),Local,FAQ,588,608,596,5-Jan-08
4403,Raichur,Raichur,Jowar(Sorghum),Jowar ( White),FAQ,1316,1760,1460,5-Jan-08
4516,Haveri,Ranebennur,Jowar(Sorghum),Jowar Hybrid,Medium,460,535,500,5-Jan-08
5017,Raichur,Sindhanur,Jowar(Sorghum),Hybrid,Medium,565,565,565,5-Jan-08
5073,Bijapur,Talikot,Jowar(Sorghum),Jowar ( White),FAQ,1300,1525,1400,5-Jan-08
5127,Chikmagalur,Tarikere,Jowar(Sorghum),Local,FAQ,600,700,650,5-Jan-08
60,Belgaum,Athani,Jowar(Sorghum),Jowar ( White),FAQ,1400,1600,1500,6-Jan-08
3241,Bidar,Humanabad,Jowar(Sorghum),Jowar Hybrid,Medium,700,751,700,6-Jan-08
4485,Belgaum,Ramdurga,Jowar(Sorghum),Jowar ( White),FAQ,1225,1450,1350,6-Jan-08
4486,Belgaum,Ramdurga,Jowar(Sorghum),Jowar Hybrid,FAQ,400,600,500,6-Jan-08
167,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Medium,350,400,400,7-Jan-08
311,Bagalkot,Bagalakot,Jowar(Sorghum),Jowar Hybrid,Medium,516,526,526,7-Jan-08
863,Bangalore,Bangalore,Jowar(Sorghum),Jowar ( White),FAQ,800,1000,900,7-Jan-08
864,Bangalore,Bangalore,Jowar(Sorghum),Bijapur,FAQ,1000,1800,1400,7-Jan-08
1240,Bidar,Basava Kalayana,Jowar(Sorghum),Jowar ( White),FAQ,1100,1650,1600,7-Jan-08
1241,Bidar,Basava Kalayana,Jowar(Sorghum),Hybrid,FAQ,570,940,641,7-Jan-08
1619,Bellary,Bellary,Jowar(Sorghum),Jowar Hybrid,FAQ,950,1250,1100,7-Jan-08
1998,Bidar,Bidar,Jowar(Sorghum),Jowar ( White),FAQ,1475,2180,1765,7-Jan-08
2234,Bijapur,Bijapur,Jowar(Sorghum),Jowar ( White),FAQ,1325,1550,1450,7-Jan-08
2618,Gadag,Gadag,Jowar(Sorghum),Jowar ( White),FAQ,725,1370,1040,7-Jan-08
2855,Gulbarga,Gulbarga,Jowar(Sorghum),Jowar ( White),FAQ,1600,2000,1750,7-Jan-08
3064,Bellary,Hospet,Jowar(Sorghum),Jowar ( White),FAQ,1650,1650,1650,7-Jan-08
3107,Dharwad,Hubli (Amaragol),Jowar(Sorghum),Jowar ( White),FAQ,951,1075,1075,7-Jan-08
3442,Bagalkot,Jamakhandi,Jowar(Sorghum),Jowar ( White),FAQ,1200,1450,1325,7-Jan-08
3551,Koppal,Koppal,Jowar(Sorghum),Hybrid,FAQ,525,539,531,7-Jan-08
3693,Bellary,Kottur,Jowar(Sorghum),Hybrid,Medium,576,684,580,7-Jan-08
3922,Gadag,Laxmeshwar,Jowar(Sorghum),Jowar ( White),FAQ,555,580,558,7-Jan-08
4144,Mysore,Mysore (Bandipalya),Jowar(Sorghum),Local,FAQ,593,611,600,7-Jan-08
4402,Raichur,Raichur,Jowar(Sorghum),Jowar ( White),FAQ,1500,1500,1500,7-Jan-08
4785,Haveri,Savanur,Jowar(Sorghum),Hybrid,FAQ,492,541,517,7-Jan-08
5016,Raichur,Sindhanur,Jowar(Sorghum),Hybrid,Medium,650,650,650,7-Jan-08
861,Bangalore,Bangalore,Jowar(Sorghum),Jowar ( White),FAQ,800,1000,900,8-Jan-08
862,Bangalore,Bangalore,Jowar(Sorghum),Bijapur,FAQ,1000,1800,1400,8-Jan-08
2343,Davangere,Davangere,Jowar(Sorghum),Local,FAQ,600,760,730,8-Jan-08
4143,Mysore,Mysore (Bandipalya),Jowar(Sorghum),Local,FAQ,546,612,565,8-Jan-08
4171,Mysore,Nanjangud,Jowar(Sorghum),Local,FAQ,550,0,550,8-Jan-08
310,Bagalkot,Bagalakot,Jowar(Sorghum),Jowar Hybrid,Medium,512,572,521,9-Jan-08
859,Bangalore,Bangalore,Jowar(Sorghum),Jowar ( White),FAQ,800,1000,900,9-Jan-08
860,Bangalore,Bangalore,Jowar(Sorghum),Bijapur,FAQ,1000,1800,1400,9-Jan-08
1618,Bellary,Bellary,Jowar(Sorghum),Jowar Hybrid,FAQ,626,1017,869,9-Jan-08
1997,Bidar,Bidar,Jowar(Sorghum),Jowar ( White),FAQ,1480,2165,1745,9-Jan-08
2233,Bijapur,Bijapur,Jowar(Sorghum),Jowar ( White),FAQ,1350,1550,1475,9-Jan-08
2342,Davangere,Davangere,Jowar(Sorghum),Local,FAQ,600,760,730,9-Jan-08
2617,Gadag,Gadag,Jowar(Sorghum),Jowar ( White),FAQ,760,1377,1115,9-Jan-08
2854,Gulbarga,Gulbarga,Jowar(Sorghum),Jowar ( White),FAQ,1650,1800,1750,9-Jan-08
3003,Davangere,Harappana Halli,Jowar(Sorghum),Local,FAQ,500,600,550,9-Jan-08
3063,Bellary,Hospet,Jowar(Sorghum),Hybrid,FAQ,530,530,530,9-Jan-08
3106,Dharwad,Hubli (Amaragol),Jowar(Sorghum),Jowar ( White),Medium,719,739,739,9-Jan-08
3240,Bidar,Humanabad,Jowar(Sorghum),Jowar Hybrid,FAQ,856,856,856,9-Jan-08
3692,Bellary,Kottur,Jowar(Sorghum),Hybrid,Medium,571,661,590,9-Jan-08
5015,Raichur,Sindhanur,Jowar(Sorghum),Hybrid,Medium,601,603,603,9-Jan-08
5072,Bijapur,Talikot,Jowar(Sorghum),Jowar ( White),FAQ,1100,1512,1300,9-Jan-08
166,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Medium,400,420,410,10-Jan-08
309,Bagalkot,Bagalakot,Jowar(Sorghum),Jowar Hybrid,Medium,511,522,522,10-Jan-08
857,Bangalore,Bangalore,Jowar(Sorghum),Jowar ( White),FAQ,800,1000,900,10-Jan-08
858,Bangalore,Bangalore,Jowar(Sorghum),Bijapur,FAQ,1000,1800,1400,10-Jan-08
1238,Bidar,Basava Kalayana,Jowar(Sorghum),Jowar ( White),FAQ,1600,2000,1800,10-Jan-08
1239,Bidar,Basava Kalayana,Jowar(Sorghum),Hybrid,FAQ,450,900,650,10-Jan-08
1617,Bellary,Bellary,Jowar(Sorghum),Jowar Hybrid,FAQ,540,959,603,10-Jan-08
1995,Bidar,Bidar,Jowar(Sorghum),Jowar ( White),FAQ,1484,2155,1751,10-Jan-08
1996,Bidar,Bidar,Jowar(Sorghum),Jowar Hybrid,FAQ,521,656,541,10-Jan-08
2232,Bijapur,Bijapur,Jowar(Sorghum),Jowar ( White),FAQ,1350,1500,1450,10-Jan-08
2616,Gadag,Gadag,Jowar(Sorghum),Jowar ( White),FAQ,755,1361,1010,10-Jan-08
3105,Dharwad,Hubli (Amaragol),Jowar(Sorghum),Jowar ( White),Medium,530,950,900,10-Jan-08
3239,Bidar,Humanabad,Jowar(Sorghum),Jowar Hybrid,Medium,700,900,850,10-Jan-08
3441,Bagalkot,Jamakhandi,Jowar(Sorghum),Jowar ( White),FAQ,1200,1600,1350,10-Jan-08
3550,Koppal,Koppal,Jowar(Sorghum),Hybrid,FAQ,530,539,539,10-Jan-08
3691,Bellary,Kottur,Jowar(Sorghum),Hybrid,Medium,619,625,620,10-Jan-08
4142,Mysore,Mysore (Bandipalya),Jowar(Sorghum),Local,FAQ,400,647,606,10-Jan-08
4401,Raichur,Raichur,Jowar(Sorghum),Jowar ( White),FAQ,1416,1662,1470,10-Jan-08
4784,Haveri,Savanur,Jowar(Sorghum),Hybrid,FAQ,539,539,539,10-Jan-08
308,Bagalkot,Bagalakot,Jowar(Sorghum),Jowar Hybrid,Medium,521,521,521,11-Jan-08
387,Belgaum,Bailahongal,Jowar(Sorghum),Jowar ( White),FAQ,1400,1600,1550,11-Jan-08
388,Belgaum,Bailahongal,Jowar(Sorghum),Jowar Hybrid,FAQ,450,750,600,11-Jan-08
1236,Bidar,Basava Kalayana,Jowar(Sorghum),Jowar ( White),FAQ,1700,1700,1700,11-Jan-08
1237,Bidar,Basava Kalayana,Jowar(Sorghum),Hybrid,FAQ,500,881,650,11-Jan-08
1616,Bellary,Bellary,Jowar(Sorghum),Jowar Hybrid,FAQ,601,936,726,11-Jan-08
1994,Bidar,Bidar,Jowar(Sorghum),Jowar ( White),FAQ,1501,2175,1765,11-Jan-08
2231,Bijapur,Bijapur,Jowar(Sorghum),Jowar ( White),FAQ,1325,1525,1450,11-Jan-08
2615,Gadag,Gadag,Jowar(Sorghum),Jowar ( White),FAQ,755,1401,1010,11-Jan-08
2853,Gulbarga,Gulbarga,Jowar(Sorghum),Jowar ( White),FAQ,1650,1800,1725,11-Jan-08
3020,Bellary,Hoovinahadagali,Jowar(Sorghum),Hybrid,Medium,600,600,600,11-Jan-08
3238,Bidar,Humanabad,Jowar(Sorghum),Jowar ( White),Medium,2005,2005,2005,11-Jan-08
3921,Gadag,Laxmeshwar,Jowar(Sorghum),Jowar ( White),FAQ,480,1204,606,11-Jan-08
4141,Mysore,Mysore (Bandipalya),Jowar(Sorghum),Local,FAQ,550,609,600,11-Jan-08
4400,Raichur,Raichur,Jowar(Sorghum),Jowar ( White),FAQ,1478,1478,1478,11-Jan-08
5014,Raichur,Sindhanur,Jowar(Sorghum),Hybrid,Medium,976,976,976,11-Jan-08
5071,Bijapur,Talikot,Jowar(Sorghum),Jowar ( White),FAQ,1165,1165,1165,11-Jan-08
307,Bagalkot,Bagalakot,Jowar(Sorghum),Jowar Hybrid,Medium,526,526,526,12-Jan-08
1234,Bidar,Basava Kalayana,Jowar(Sorghum),Jowar ( White),FAQ,1400,1900,1400,12-Jan-08
1235,Bidar,Basava Kalayana,Jowar(Sorghum),Hybrid,FAQ,550,1001,650,12-Jan-08
1615,Bellary,Bellary,Jowar(Sorghum),Jowar Hybrid,FAQ,575,961,794,12-Jan-08
1993,Bidar,Bidar,Jowar(Sorghum),Jowar ( White),FAQ,1505,2185,1775,12-Jan-08
2614,Gadag,Gadag,Jowar(Sorghum),Jowar ( White),FAQ,735,1401,1110,12-Jan-08
2852,Gulbarga,Gulbarga,Jowar(Sorghum),Jowar ( White),FAQ,1600,1900,1700,12-Jan-08
3002,Davangere,Harappana Halli,Jowar(Sorghum),Local,FAQ,500,600,580,12-Jan-08
3237,Bidar,Humanabad,Jowar(Sorghum),Jowar Hybrid,Medium,800,800,800,12-Jan-08
3690,Bellary,Kottur,Jowar(Sorghum),Hybrid,Medium,675,675,675,12-Jan-08
4399,Raichur,Raichur,Jowar(Sorghum),Jowar ( White),FAQ,700,1616,1360,12-Jan-08
5126,Chikmagalur,Tarikere,Jowar(Sorghum),Local,FAQ,550,620,600,12-Jan-08
2941,Bellary,H.B. Halli,Jowar(Sorghum),Hybrid,Medium,550,550,550,13-Jan-08
4483,Belgaum,Ramdurga,Jowar(Sorghum),Jowar ( White),FAQ,1270,1550,1470,13-Jan-08
4484,Belgaum,Ramdurga,Jowar(Sorghum),Jowar Hybrid,FAQ,450,650,550,13-Jan-08
165,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Medium,350,400,400,14-Jan-08
306,Bagalkot,Bagalakot,Jowar(Sorghum),Jowar Hybrid,Medium,516,526,522,14-Jan-08
855,Bangalore,Bangalore,Jowar(Sorghum),Jowar ( White),FAQ,800,1000,900,14-Jan-08
856,Bangalore,Bangalore,Jowar(Sorghum),Bijapur,FAQ,1000,1800,1400,14-Jan-08
1233,Bidar,Basava Kalayana,Jowar(Sorghum),Hybrid,FAQ,555,850,630,14-Jan-08
1614,Bellary,Bellary,Jowar(Sorghum),Jowar Hybrid,FAQ,619,1207,850,14-Jan-08
1992,Bidar,Bidar,Jowar(Sorghum),Jowar Hybrid,FAQ,1502,2175,1765,14-Jan-08
2295,Kolar,Chintamani,Jowar(Sorghum),Jowar ( White),FAQ,600,800,700,14-Jan-08
2613,Gadag,Gadag,Jowar(Sorghum),Jowar ( White),FAQ,711,1285,995,14-Jan-08
2851,Gulbarga,Gulbarga,Jowar(Sorghum),Jowar ( White),FAQ,1600,1900,1725,14-Jan-08
3001,Davangere,Harappana Halli,Jowar(Sorghum),Local,FAQ,500,665,595,14-Jan-08
3019,Bellary,Hoovinahadagali,Jowar(Sorghum),Hybrid,Medium,600,600,600,14-Jan-08
3549,Koppal,Koppal,Jowar(Sorghum),Hybrid,FAQ,469,545,530,14-Jan-08
3954,Raichur,Manvi,Jowar(Sorghum),Hybrid,Medium,680,800,690,14-Jan-08
4140,Mysore,Mysore (Bandipalya),Jowar(Sorghum),Local,FAQ,550,603,595,14-Jan-08
4170,Mysore,Nanjangud,Jowar(Sorghum),Local,FAQ,500,0,500,14-Jan-08
5013,Raichur,Sindhanur,Jowar(Sorghum),Hybrid,Medium,604,604,604,14-Jan-08
164,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Medium,505,506,505,16-Jan-08
305,Bagalkot,Bagalakot,Jowar(Sorghum),Jowar Hybrid,Medium,526,605,605,16-Jan-08
853,Bangalore,Bangalore,Jowar(Sorghum),Jowar ( White),FAQ,800,1000,900,16-Jan-08
854,Bangalore,Bangalore,Jowar(Sorghum),Bijapur,FAQ,1000,1800,1400,16-Jan-08
1406,Belgaum,Belgaum,Jowar(Sorghum),Jowar ( White),FAQ,1650,1900,1800,16-Jan-08
1613,Bellary,Bellary,Jowar(Sorghum),Jowar Hybrid,FAQ,570,864,641,16-Jan-08
2612,Gadag,Gadag,Jowar(Sorghum),Jowar ( White),FAQ,680,1269,1010,16-Jan-08
2637,Koppal,Gangavathi,Jowar(Sorghum),Jowar Hybrid,FAQ,580,590,580,16-Jan-08
3000,Davangere,Harappana Halli,Jowar(Sorghum),Local,FAQ,510,580,535,16-Jan-08
3689,Bellary,Kottur,Jowar(Sorghum),Hybrid,Medium,575,575,575,16-Jan-08
3920,Gadag,Laxmeshwar,Jowar(Sorghum),Jowar ( White),FAQ,589,1124,834,16-Jan-08
4139,Mysore,Mysore (Bandipalya),Jowar(Sorghum),Local,FAQ,410,636,600,16-Jan-08
5012,Raichur,Sindhanur,Jowar(Sorghum),Hybrid,Medium,910,910,910,16-Jan-08
77,Bidar,Aurad,Jowar(Sorghum),Jowar Hybrid,FAQ,600,600,600,17-Jan-08
304,Bagalkot,Bagalakot,Jowar(Sorghum),Jowar Hybrid,Medium,511,615,521,17-Jan-08
851,Bangalore,Bangalore,Jowar(Sorghum),Jowar ( White),FAQ,800,1000,900,17-Jan-08
852,Bangalore,Bangalore,Jowar(Sorghum),Bijapur,FAQ,1000,1800,1400,17-Jan-08
1231,Bidar,Basava Kalayana,Jowar(Sorghum),Jowar ( White),FAQ,1451,1451,1451,17-Jan-08
1232,Bidar,Basava Kalayana,Jowar(Sorghum),Hybrid,FAQ,500,900,650,17-Jan-08
1405,Belgaum,Belgaum,Jowar(Sorghum),Jowar ( White),FAQ,1700,1900,1850,17-Jan-08
1612,Bellary,Bellary,Jowar(Sorghum),Jowar Hybrid,FAQ,575,858,693,17-Jan-08
1625,Bidar,Bhalki,Jowar(Sorghum),Jowar ( White),FAQ,550,550,550,17-Jan-08
1991,Bidar,Bidar,Jowar(Sorghum),Jowar ( White),FAQ,1475,2190,1741,17-Jan-08
2341,Davangere,Davangere,Jowar(Sorghum),Local,FAQ,630,750,710,17-Jan-08
2611,Gadag,Gadag,Jowar(Sorghum),Jowar ( White),FAQ,740,1279,955,17-Jan-08
2850,Gulbarga,Gulbarga,Jowar(Sorghum),Jowar ( White),FAQ,1550,1850,1825,17-Jan-08
2999,Davangere,Harappana Halli,Jowar(Sorghum),Local,FAQ,580,580,580,17-Jan-08
3045,Chitradurga,Hosadurga,Jowar(Sorghum),Jowar ( White),FAQ,500,615,600,17-Jan-08
3104,Dharwad,Hubli (Amaragol),Jowar(Sorghum),Jowar ( White),FAQ,0,881,881,17-Jan-08
3440,Bagalkot,Jamakhandi,Jowar(Sorghum),Hybrid,FAQ,750,850,800,17-Jan-08
3548,Koppal,Koppal,Jowar(Sorghum),Hybrid,Medium,521,549,525,17-Jan-08
3688,Bellary,Kottur,Jowar(Sorghum),Hybrid,Medium,576,676,590,17-Jan-08
3919,Gadag,Laxmeshwar,Jowar(Sorghum),Jowar ( White),FAQ,1010,1010,1010,17-Jan-08
4138,Mysore,Mysore (Bandipalya),Jowar(Sorghum),Local,FAQ,596,634,611,17-Jan-08
4398,Raichur,Raichur,Jowar(Sorghum),Jowar ( White),FAQ,1629,1789,1789,17-Jan-08
4651,Gadag,Rona,Jowar(Sorghum),Hybrid,FAQ,510,527,520,17-Jan-08
4783,Haveri,Savanur,Jowar(Sorghum),Hybrid,FAQ,500,529,515,17-Jan-08
5011,Raichur,Sindhanur,Jowar(Sorghum),Hybrid,Medium,609,609,609,17-Jan-08
303,Bagalkot,Bagalakot,Jowar(Sorghum),Jowar Hybrid,FAQ,511,625,625,18-Jan-08
385,Belgaum,Bailahongal,Jowar(Sorghum),Jowar ( White),FAQ,1200,1600,1400,18-Jan-08
386,Belgaum,Bailahongal,Jowar(Sorghum),Jowar Hybrid,FAQ,450,725,600,18-Jan-08
849,Bangalore,Bangalore,Jowar(Sorghum),Jowar ( White),FAQ,800,1000,900,18-Jan-08
850,Bangalore,Bangalore,Jowar(Sorghum),Bijapur,FAQ,1000,1800,1400,18-Jan-08
1230,Bidar,Basava Kalayana,Jowar(Sorghum),Hybrid,FAQ,530,860,650,18-Jan-08
1404,Belgaum,Belgaum,Jowar(Sorghum),Jowar ( White),FAQ,1700,1900,1850,18-Jan-08
1990,Bidar,Bidar,Jowar(Sorghum),Jowar ( White),FAQ,1465,2175,1736,18-Jan-08
2230,Bijapur,Bijapur,Jowar(Sorghum),Jowar ( White),FAQ,1350,1400,1375,18-Jan-08
2610,Gadag,Gadag,Jowar(Sorghum),Jowar ( White),FAQ,735,1369,1025,18-Jan-08
2849,Gulbarga,Gulbarga,Jowar(Sorghum),Jowar ( White),FAQ,1500,1850,1825,18-Jan-08
2998,Davangere,Harappana Halli,Jowar(Sorghum),Local,FAQ,510,560,535,18-Jan-08
3236,Bidar,Humanabad,Jowar(Sorghum),Jowar Hybrid,Medium,700,871,700,18-Jan-08
3918,Gadag,Laxmeshwar,Jowar(Sorghum),Jowar ( White),FAQ,542,1247,808,18-Jan-08
4137,Mysore,Mysore (Bandipalya),Jowar(Sorghum),Local,Medium,596,606,606,18-Jan-08
4397,Raichur,Raichur,Jowar(Sorghum),Jowar ( White),FAQ,713,1559,1309,18-Jan-08
4650,Gadag,Rona,Jowar(Sorghum),Hybrid,FAQ,510,527,520,18-Jan-08
5010,Raichur,Sindhanur,Jowar(Sorghum),Hybrid,Medium,934,934,934,18-Jan-08
1403,Belgaum,Belgaum,Jowar(Sorghum),Jowar ( White),FAQ,1700,1900,1850,19-Jan-08
3235,Bidar,Humanabad,Jowar(Sorghum),Jowar Hybrid,Medium,800,800,800,19-Jan-08
3687,Bellary,Kottur,Jowar(Sorghum),Hybrid,Medium,562,562,562,19-Jan-08
4515,Haveri,Ranebennur,Jowar(Sorghum),Jowar Hybrid,Medium,510,510,510,19-Jan-08
5125,Chikmagalur,Tarikere,Jowar(Sorghum),Local,FAQ,550,650,600,19-Jan-08
4481,Belgaum,Ramdurga,Jowar(Sorghum),Jowar ( White),FAQ,1260,1530,1450,20-Jan-08
4482,Belgaum,Ramdurga,Jowar(Sorghum),Jowar Hybrid,FAQ,460,625,535,20-Jan-08
163,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Medium,400,450,400,21-Jan-08
302,Bagalkot,Bagalakot,Jowar(Sorghum),Jowar Hybrid,FAQ,485,625,625,21-Jan-08
847,Bangalore,Bangalore,Jowar(Sorghum),Jowar ( White),FAQ,800,1000,900,21-Jan-08
848,Bangalore,Bangalore,Jowar(Sorghum),Bijapur,FAQ,1000,1800,1400,21-Jan-08
1228,Bidar,Basava Kalayana,Jowar(Sorghum),Jowar ( White),FAQ,1200,1200,1200,21-Jan-08
1229,Bidar,Basava Kalayana,Jowar(Sorghum),Hybrid,FAQ,581,860,650,21-Jan-08
1611,Bellary,Bellary,Jowar(Sorghum),Jowar Hybrid,FAQ,541,921,667,21-Jan-08
1989,Bidar,Bidar,Jowar(Sorghum),Jowar Hybrid,FAQ,511,545,535,21-Jan-08
2229,Bijapur,Bijapur,Jowar(Sorghum),Jowar ( White),FAQ,1300,1400,1350,21-Jan-08
2609,Gadag,Gadag,Jowar(Sorghum),Jowar ( White),FAQ,755,1269,990,21-Jan-08
2848,Gulbarga,Gulbarga,Jowar(Sorghum),Jowar ( White),FAQ,1650,1850,1725,21-Jan-08
2913,Chamrajnagar,Gundlupet,Jowar(Sorghum),Local,Medium,500,500,500,21-Jan-08
2997,Davangere,Harappana Halli,Jowar(Sorghum),Local,FAQ,600,600,600,21-Jan-08
3018,Bellary,Hoovinahadagali,Jowar(Sorghum),Hybrid,Medium,600,600,600,21-Jan-08
3547,Koppal,Koppal,Jowar(Sorghum),Hybrid,FAQ,510,531,515,21-Jan-08
3917,Gadag,Laxmeshwar,Jowar(Sorghum),Jowar ( White),FAQ,645,707,669,21-Jan-08
3957,Chikmagalur,Moodigere,Jowar(Sorghum),Other,FAQ,500,650,600,21-Jan-08
4136,Mysore,Mysore (Bandipalya),Jowar(Sorghum),Local,FAQ,567,621,604,21-Jan-08
4169,Mysore,Nanjangud,Jowar(Sorghum),Local,FAQ,500,0,500,21-Jan-08
4396,Raichur,Raichur,Jowar(Sorghum),Jowar ( White),FAQ,1112,1801,1429,21-Jan-08
4648,Gadag,Rona,Jowar(Sorghum),Jowar ( White),FAQ,1111,1111,1111,21-Jan-08
4649,Gadag,Rona,Jowar(Sorghum),Hybrid,FAQ,515,536,525,21-Jan-08
5009,Raichur,Sindhanur,Jowar(Sorghum),Hybrid,Medium,600,923,790,21-Jan-08
301,Bagalkot,Bagalakot,Jowar(Sorghum),Jowar Hybrid,FAQ,485,625,625,22-Jan-08
845,Bangalore,Bangalore,Jowar(Sorghum),Jowar ( White),FAQ,800,1000,900,22-Jan-08
846,Bangalore,Bangalore,Jowar(Sorghum),Bijapur,FAQ,1000,1800,1400,22-Jan-08
1226,Bidar,Basava Kalayana,Jowar(Sorghum),Jowar ( White),FAQ,1320,1800,1600,22-Jan-08
1227,Bidar,Basava Kalayana,Jowar(Sorghum),Hybrid,FAQ,585,860,650,22-Jan-08
1610,Bellary,Bellary,Jowar(Sorghum),Jowar Hybrid,FAQ,960,1250,1150,22-Jan-08
2228,Bijapur,Bijapur,Jowar(Sorghum),Jowar ( White),FAQ,1250,1350,1300,22-Jan-08
2340,Davangere,Davangere,Jowar(Sorghum),Local,FAQ,625,750,700,22-Jan-08
2608,Gadag,Gadag,Jowar(Sorghum),Jowar ( White),FAQ,755,1457,1055,22-Jan-08
2847,Gulbarga,Gulbarga,Jowar(Sorghum),Jowar ( White),FAQ,1650,1850,1725,22-Jan-08
3017,Bellary,Hoovinahadagali,Jowar(Sorghum),Hybrid,Medium,600,600,600,22-Jan-08
3686,Bellary,Kottur,Jowar(Sorghum),Hybrid,Medium,550,550,550,22-Jan-08
4135,Mysore,Mysore (Bandipalya),Jowar(Sorghum),Local,Medium,456,567,567,22-Jan-08
4395,Raichur,Raichur,Jowar(Sorghum),Jowar ( White),FAQ,851,1216,1216,22-Jan-08
300,Bagalkot,Bagalakot,Jowar(Sorghum),Jowar Hybrid,FAQ,485,601,501,23-Jan-08
843,Bangalore,Bangalore,Jowar(Sorghum),Jowar ( White),FAQ,800,1000,900,23-Jan-08
844,Bangalore,Bangalore,Jowar(Sorghum),Bijapur,FAQ,1000,1800,1400,23-Jan-08
1224,Bidar,Basava Kalayana,Jowar(Sorghum),Jowar ( White),FAQ,1501,1501,1501,23-Jan-08
1225,Bidar,Basava Kalayana,Jowar(Sorghum),Hybrid,FAQ,517,880,650,23-Jan-08
1609,Bellary,Bellary,Jowar(Sorghum),Jowar Hybrid,FAQ,606,913,784,23-Jan-08
1988,Bidar,Bidar,Jowar(Sorghum),Jowar ( White),FAQ,1445,2135,1728,23-Jan-08
