"Min,Max,Modal Price from Karnataka[Ragi (Finger Millet)] from 01-Jan-2014To31-Dec-2014 (Total-2065) (Total-2065)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1994,Chikmagalur,Tarikere,Ragi (Finger Millet),Local,Medium,1400,1400,1400,16-Jan-14
197,Hassan,Arasikere,Ragi (Finger Millet),Local,Medium,1410,1410,1410,17-Jan-14
459,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1700,2000,1900,17-Jan-14
692,Davangere,Davangere,Ragi (Finger Millet),Local,Medium,1900,2000,1950,17-Jan-14
1046,Hassan,Holenarsipura,Ragi (Finger Millet),Local,Medium,1020,1600,1600,17-Jan-14
1307,Chikmagalur,Kadur,Ragi (Finger Millet),Red,Medium,1810,1880,1880,17-Jan-14
1824,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,Medium,1500,1500,1500,17-Jan-14
1892,Shimoga,Shimoga,Ragi (Finger Millet),Red,Medium,1500,1600,1550,17-Jan-14
2062,Tumkur,Tumkur,Ragi (Finger Millet),Local,Medium,1500,1700,1600,17-Jan-14
196,Hassan,Arasikere,Ragi (Finger Millet),Local,Medium,1340,1340,1340,18-Jan-14
458,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1700,2000,1850,18-Jan-14
954,Haveri,Haveri,Ragi (Finger Millet),Medium,Medium,1300,1300,1300,18-Jan-14
1193,Mysore,Hunsur,Ragi (Finger Millet),Local,Medium,1300,1700,1425,18-Jan-14
1306,Chikmagalur,Kadur,Ragi (Finger Millet),Red,Medium,1600,1700,1600,18-Jan-14
1321,Bangalore,Kanakapura,Ragi (Finger Millet),Local,Medium,1700,1700,1700,18-Jan-14
1344,Bellary,Kottur,Ragi (Finger Millet),Hybrid,Medium,1075,1075,1075,18-Jan-14
1604,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,1477,1480,1479,18-Jan-14
1823,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,Medium,1000,1500,1261,18-Jan-14
1993,Chikmagalur,Tarikere,Ragi (Finger Millet),Local,Medium,1600,1800,1700,18-Jan-14
2061,Tumkur,Tumkur,Ragi (Finger Millet),Local,Medium,1500,1700,1600,18-Jan-14
588,Hassan,Channarayapatna,Ragi (Finger Millet),Fine,Medium,1400,1400,1400,19-Jan-14
1709,Mandya,Nagamangala,Ragi (Finger Millet),Local,Medium,1700,1700,1700,19-Jan-14
195,Hassan,Arasikere,Ragi (Finger Millet),Local,Medium,1300,1520,1300,20-Jan-14
457,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1700,2000,1850,20-Jan-14
587,Hassan,Channarayapatna,Ragi (Finger Millet),Fine,Medium,1500,1500,1500,20-Jan-14
685,Kolar,Chintamani,Ragi (Finger Millet),Local,Medium,1450,1650,1600,20-Jan-14
1192,Mysore,Hunsur,Ragi (Finger Millet),Local,Medium,1400,1400,1400,20-Jan-14
1305,Chikmagalur,Kadur,Ragi (Finger Millet),Red,Medium,1703,1703,1703,20-Jan-14
1603,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,1170,1650,1407,20-Jan-14
1822,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,Medium,1500,1500,1500,20-Jan-14
1891,Shimoga,Shimoga,Ragi (Finger Millet),Red,Medium,1900,2100,2000,20-Jan-14
456,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1600,2000,1800,21-Jan-14
1175,Tumkur,Huliyar,Ragi (Finger Millet),Local,Medium,1500,1800,1650,21-Jan-14
1304,Chikmagalur,Kadur,Ragi (Finger Millet),Red,Medium,1450,1450,1450,21-Jan-14
1602,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,1220,1650,1469,21-Jan-14
1708,Mandya,Nagamangala,Ragi (Finger Millet),Local,Medium,1700,1700,1700,21-Jan-14
1821,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,Medium,1300,1300,1300,21-Jan-14
194,Hassan,Arasikere,Ragi (Finger Millet),Local,Medium,1290,1640,1360,22-Jan-14
455,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1800,2100,1900,22-Jan-14
812,Chamrajnagar,Gundlupet,Ragi (Finger Millet),Local,Medium,1500,1500,1500,22-Jan-14
869,Davangere,Harappana Halli,Ragi (Finger Millet),Local,Medium,1150,1230,1230,22-Jan-14
931,Hassan,Hassan,Ragi (Finger Millet),Other,Medium,1200,1700,1450,22-Jan-14
1343,Bellary,Kottur,Ragi (Finger Millet),Hybrid,Medium,1209,1239,1219,22-Jan-14
1601,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,1090,1680,1423,22-Jan-14
1707,Mandya,Nagamangala,Ragi (Finger Millet),Local,Medium,1500,1650,1600,22-Jan-14
1820,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,Medium,1400,1500,1400,22-Jan-14
2060,Tumkur,Tumkur,Ragi (Finger Millet),Local,Medium,1400,1800,1500,22-Jan-14
193,Hassan,Arasikere,Ragi (Finger Millet),Local,Medium,1357,1357,1357,23-Jan-14
454,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1800,2100,1900,23-Jan-14
618,Chikmagalur,Chikkamagalore,Ragi (Finger Millet),Local,Medium,1500,1700,1600,23-Jan-14
930,Hassan,Hassan,Ragi (Finger Millet),Other,Medium,1691,1800,1800,23-Jan-14
1045,Hassan,Holenarsipura,Ragi (Finger Millet),Local,Medium,1500,1500,1500,23-Jan-14
1600,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,1152,1629,1478,23-Jan-14
1706,Mandya,Nagamangala,Ragi (Finger Millet),Local,Medium,1650,1650,1650,23-Jan-14
1819,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,Medium,1300,1400,1374,23-Jan-14
453,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1800,2100,1900,24-Jan-14
1599,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,1487,1487,1487,24-Jan-14
1818,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,Medium,1350,1500,1350,24-Jan-14
1890,Shimoga,Shimoga,Ragi (Finger Millet),Red,Medium,1900,2100,2000,24-Jan-14
2059,Tumkur,Tumkur,Ragi (Finger Millet),Local,Medium,1300,1700,1500,24-Jan-14
452,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1800,2100,1900,25-Jan-14
1044,Hassan,Holenarsipura,Ragi (Finger Millet),Local,Medium,1200,1200,1200,25-Jan-14
1191,Mysore,Hunsur,Ragi (Finger Millet),Local,Medium,1925,1925,1925,25-Jan-14
1303,Chikmagalur,Kadur,Ragi (Finger Millet),Red,Medium,1200,1200,1200,25-Jan-14
1342,Bellary,Kottur,Ragi (Finger Millet),Hybrid,Medium,1209,1209,1209,25-Jan-14
1992,Chikmagalur,Tarikere,Ragi (Finger Millet),Local,Medium,1400,1400,1400,25-Jan-14
586,Hassan,Channarayapatna,Ragi (Finger Millet),Fine,Medium,1400,1400,1400,26-Jan-14
451,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1800,2100,1900,27-Jan-14
684,Kolar,Chintamani,Ragi (Finger Millet),Local,Medium,1450,1600,1500,27-Jan-14
795,Tumkur,Gubbi,Ragi (Finger Millet),Local,Medium,1400,1600,1500,27-Jan-14
953,Haveri,Haveri,Ragi (Finger Millet),Medium,Medium,1200,1200,1200,27-Jan-14
1102,Chitradurga,Hosadurga,Ragi (Finger Millet),Local,Medium,1500,1700,1600,27-Jan-14
1320,Bangalore,Kanakapura,Ragi (Finger Millet),Local,Medium,1890,1890,1890,27-Jan-14
1332,Kolar,Kolar,Ragi (Finger Millet),Fine,Medium,1400,2000,1500,27-Jan-14
1598,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,1460,1560,1501,27-Jan-14
1817,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,Medium,1300,1500,1350,27-Jan-14
2058,Tumkur,Tumkur,Ragi (Finger Millet),Local,Medium,1300,1700,1500,27-Jan-14
192,Hassan,Arasikere,Ragi (Finger Millet),Local,Medium,1350,1360,1360,28-Jan-14
450,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1700,2000,1900,28-Jan-14
683,Kolar,Chintamani,Ragi (Finger Millet),Local,Medium,1450,1650,1500,28-Jan-14
1174,Tumkur,Huliyar,Ragi (Finger Millet),Local,Medium,1200,1500,1400,28-Jan-14
1302,Chikmagalur,Kadur,Ragi (Finger Millet),Red,Medium,1700,1700,1700,28-Jan-14
1597,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,1080,1650,1497,28-Jan-14
1705,Mandya,Nagamangala,Ragi (Finger Millet),Local,Medium,1600,1600,1600,28-Jan-14
1816,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,Medium,1500,1500,1500,28-Jan-14
2057,Tumkur,Tumkur,Ragi (Finger Millet),Local,Medium,1300,1700,1500,28-Jan-14
449,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1700,2000,1900,29-Jan-14
617,Chikmagalur,Chikkamagalore,Ragi (Finger Millet),Local,Medium,1450,1800,1600,29-Jan-14
794,Tumkur,Gubbi,Ragi (Finger Millet),Local,Medium,1327,1327,1327,29-Jan-14
929,Hassan,Hassan,Ragi (Finger Millet),Other,Medium,1300,1450,1300,29-Jan-14
1173,Tumkur,Huliyar,Ragi (Finger Millet),Local,Medium,1200,1500,1400,29-Jan-14
1301,Chikmagalur,Kadur,Ragi (Finger Millet),Red,Medium,1440,1455,1440,29-Jan-14
1596,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,1462,1602,1515,29-Jan-14
1815,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,Medium,1500,1500,1500,29-Jan-14
2056,Tumkur,Tumkur,Ragi (Finger Millet),Local,Medium,1400,1700,1500,29-Jan-14
191,Hassan,Arasikere,Ragi (Finger Millet),Local,Medium,1350,1360,1350,30-Jan-14
448,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1600,1980,1700,30-Jan-14
952,Haveri,Haveri,Ragi (Finger Millet),Medium,Medium,1200,1200,1200,30-Jan-14
1043,Hassan,Holenarsipura,Ragi (Finger Millet),Local,Medium,1500,1500,1500,30-Jan-14
1595,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,1386,1669,1445,30-Jan-14
1889,Shimoga,Shimoga,Ragi (Finger Millet),Red,Medium,2000,2200,2100,30-Jan-14
190,Hassan,Arasikere,Ragi (Finger Millet),Local,Medium,1337,1500,1400,31-Jan-14
447,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1600,1980,1700,31-Jan-14
928,Hassan,Hassan,Ragi (Finger Millet),Other,Medium,1625,1625,1625,31-Jan-14
1042,Hassan,Holenarsipura,Ragi (Finger Millet),Local,Medium,1400,1600,1600,31-Jan-14
1190,Mysore,Hunsur,Ragi (Finger Millet),Local,Medium,1200,1200,1200,31-Jan-14
1594,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,1425,1540,1460,31-Jan-14
1704,Mandya,Nagamangala,Ragi (Finger Millet),Local,FAQ,1750,1750,1750,31-Jan-14
1814,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,Medium,950,1400,1180,31-Jan-14
2055,Tumkur,Tumkur,Ragi (Finger Millet),Local,Medium,1500,1700,1600,31-Jan-14
189,Hassan,Arasikere,Ragi (Finger Millet),Local,Medium,1350,1350,1350,1-Feb-14
445,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1600,1980,1700,1-Feb-14
446,Bangalore,Bangalore,Ragi (Finger Millet),Medium,Medium,1500,1800,1650,1-Feb-14
1593,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,1431,1580,1539,1-Feb-14
1703,Mandya,Nagamangala,Ragi (Finger Millet),Local,Medium,1700,1700,1700,1-Feb-14
1813,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,Medium,1400,1400,1400,1-Feb-14
2054,Tumkur,Tumkur,Ragi (Finger Millet),Local,Medium,1500,1700,1600,1-Feb-14
585,Hassan,Channarayapatna,Ragi (Finger Millet),Fine,Medium,1400,1400,1400,2-Feb-14
188,Hassan,Arasikere,Ragi (Finger Millet),Local,Medium,1350,1500,1350,3-Feb-14
444,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1600,1980,1700,3-Feb-14
584,Hassan,Channarayapatna,Ragi (Finger Millet),Fine,Medium,1500,1500,1500,3-Feb-14
616,Chikmagalur,Chikkamagalore,Ragi (Finger Millet),Local,Medium,1200,1500,1300,3-Feb-14
682,Kolar,Chintamani,Ragi (Finger Millet),Local,Medium,1300,1600,1500,3-Feb-14
793,Tumkur,Gubbi,Ragi (Finger Millet),Local,Medium,1300,1600,1360,3-Feb-14
927,Hassan,Hassan,Ragi (Finger Millet),Other,Medium,1431,1431,1431,3-Feb-14
1592,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,1208,1610,1374,3-Feb-14
1812,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,Medium,1350,1500,1400,3-Feb-14
187,Hassan,Arasikere,Ragi (Finger Millet),Local,Medium,1400,1400,1400,4-Feb-14
443,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1500,1980,1700,4-Feb-14
681,Kolar,Chintamani,Ragi (Finger Millet),Local,Medium,1400,1650,1500,4-Feb-14
1591,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,1310,1560,1457,4-Feb-14
1811,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,Medium,1350,1500,1425,4-Feb-14
2053,Tumkur,Tumkur,Ragi (Finger Millet),Local,Medium,1500,1700,1600,4-Feb-14
186,Hassan,Arasikere,Ragi (Finger Millet),Local,Medium,1350,1425,1400,5-Feb-14
442,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1500,1980,1700,5-Feb-14
615,Chikmagalur,Chikkamagalore,Ragi (Finger Millet),Local,Medium,1400,1600,1500,5-Feb-14
792,Tumkur,Gubbi,Ragi (Finger Millet),Local,Medium,1360,1600,1360,5-Feb-14
926,Hassan,Hassan,Ragi (Finger Millet),Other,Medium,1300,1430,1430,5-Feb-14
1053,Bellary,Hoovinahadagali,Ragi (Finger Millet),Red,Medium,1200,1200,1200,5-Feb-14
1111,Dharwad,Hubli (Amaragol),Ragi (Finger Millet),Fine,Medium,1109,1109,1109,5-Feb-14
1189,Mysore,Hunsur,Ragi (Finger Millet),Local,Medium,1500,1500,1500,5-Feb-14
1300,Chikmagalur,Kadur,Ragi (Finger Millet),Red,Medium,1300,1300,1300,5-Feb-14
1590,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,1301,1520,1429,5-Feb-14
1702,Mandya,Nagamangala,Ragi (Finger Millet),Local,Medium,1400,1600,1600,5-Feb-14
1810,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,Medium,1350,1400,1400,5-Feb-14
1991,Chikmagalur,Tarikere,Ragi (Finger Millet),Local,Medium,1200,1200,1200,5-Feb-14
185,Hassan,Arasikere,Ragi (Finger Millet),Local,Medium,1350,1350,1350,6-Feb-14
441,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1600,1980,1700,6-Feb-14
1041,Hassan,Holenarsipura,Ragi (Finger Millet),Local,Medium,1300,1500,1500,6-Feb-14
1589,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,1530,1530,1530,6-Feb-14
1809,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,Medium,1300,1500,1336,6-Feb-14
184,Hassan,Arasikere,Ragi (Finger Millet),Local,Medium,1360,1420,1360,7-Feb-14
440,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1600,1980,1700,7-Feb-14
1188,Mysore,Hunsur,Ragi (Finger Millet),Local,Medium,1400,1500,1500,7-Feb-14
1808,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,Medium,1350,1500,1500,7-Feb-14
1888,Shimoga,Shimoga,Ragi (Finger Millet),Red,Medium,2000,2200,2100,7-Feb-14
2052,Tumkur,Tumkur,Ragi (Finger Millet),Local,Medium,1500,1700,1600,7-Feb-14
439,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1500,1980,1700,8-Feb-14
1040,Hassan,Holenarsipura,Ragi (Finger Millet),Local,Medium,1440,1500,1500,8-Feb-14
1187,Mysore,Hunsur,Ragi (Finger Millet),Local,Medium,1500,1500,1500,9-Feb-14
183,Hassan,Arasikere,Ragi (Finger Millet),Local,Medium,1400,1540,1540,10-Feb-14
438,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1600,1980,1700,10-Feb-14
583,Hassan,Channarayapatna,Ragi (Finger Millet),Fine,Medium,1533,1533,1533,10-Feb-14
680,Kolar,Chintamani,Ragi (Finger Millet),Local,Medium,1450,1600,1500,10-Feb-14
791,Tumkur,Gubbi,Ragi (Finger Millet),Local,Medium,1500,1600,1500,10-Feb-14
868,Davangere,Harappana Halli,Ragi (Finger Millet),Local,FAQ,1370,1370,1370,10-Feb-14
925,Hassan,Hassan,Ragi (Finger Millet),Other,Medium,1480,1480,1480,10-Feb-14
1299,Chikmagalur,Kadur,Ragi (Finger Millet),Red,Medium,1300,1700,1300,10-Feb-14
1319,Bangalore,Kanakapura,Ragi (Finger Millet),Local,Medium,1666,1666,1666,10-Feb-14
1588,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,1335,1668,1449,10-Feb-14
1807,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,Medium,1400,1500,1469,10-Feb-14
1844,Mysore,Santhesargur,Ragi (Finger Millet),Local,Medium,1300,1300,1300,10-Feb-14
1990,Chikmagalur,Tarikere,Ragi (Finger Millet),Local,Medium,1500,1800,1573,10-Feb-14
437,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1600,1980,1700,11-Feb-14
501,Hassan,Belur,Ragi (Finger Millet),Fine,Medium,1300,1300,1300,11-Feb-14
790,Tumkur,Gubbi,Ragi (Finger Millet),Local,Medium,1300,1300,1300,11-Feb-14
1039,Hassan,Holenarsipura,Ragi (Finger Millet),Local,Medium,1600,1600,1600,11-Feb-14
1587,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,1341,1444,1403,11-Feb-14
1806,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,Medium,1350,1500,1350,11-Feb-14
2051,Tumkur,Tumkur,Ragi (Finger Millet),Local,Medium,1400,1700,1600,11-Feb-14
182,Hassan,Arasikere,Ragi (Finger Millet),Local,Medium,1380,1390,1390,12-Feb-14
436,Bangalore,Bangalore,Ragi (Finger Millet),Fine,Medium,1500,1980,1700,12-Feb-14
614,Chikmagalur,Chikkamagalore,Ragi (Finger Millet),Local,Medium,1400,1600,1500,12-Feb-14
924,Hassan,Hassan,Ragi (Finger Millet),Other,Medium,1300,1690,1500,12-Feb-14
951,Haveri,Haveri,Ragi (Finger Millet),Medium,Medium,1200,1200,1200,12-Feb-14
1586,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,1380,1539,1440,12-Feb-14
